Iteracao,Tempo(ns),Nome_Livro,Paradigma
518,65016784,DonQuixote-388208,Paralelo-GPU
519,61445177,DonQuixote-388208,Paralelo-GPU
520,62139494,DonQuixote-388208,Paralelo-GPU
521,62495979,DonQuixote-388208,Paralelo-GPU
522,72627407,DonQuixote-388208,Paralelo-GPU
523,125304926,DonQuixote-388208,Paralelo-GPU
524,193766523,DonQuixote-388208,Paralelo-GPU
525,158273687,DonQuixote-388208,Paralelo-GPU
526,69429808,DonQuixote-388208,Paralelo-GPU
527,66189510,DonQuixote-388208,Paralelo-GPU
528,62539120,DonQuixote-388208,Paralelo-GPU
529,63029501,DonQuixote-388208,Paralelo-GPU
530,62790410,DonQuixote-388208,Paralelo-GPU
531,63799208,DonQuixote-388208,Paralelo-GPU
532,63754569,DonQuixote-388208,Paralelo-GPU
533,104374318,DonQuixote-388208,Paralelo-GPU
