Iteracao,Tempo(ns),Nome_Livro,Paradigma
446,6693992,DonQuixote-388208,Serial
447,6769140,DonQuixote-388208,Serial
448,3778638,DonQuixote-388208,Serial
449,5297553,DonQuixote-388208,Serial
450,3776249,DonQuixote-388208,Serial
451,8441969,DonQuixote-388208,Serial
452,14024943,DonQuixote-388208,Serial
453,9381694,DonQuixote-388208,Serial
454,7778290,DonQuixote-388208,Serial
455,7384193,DonQuixote-388208,Serial
456,6812554,DonQuixote-388208,Serial
457,5286848,DonQuixote-388208,Serial
458,4153680,DonQuixote-388208,Serial
459,3931193,DonQuixote-388208,Serial
460,3787810,DonQuixote-388208,Serial
461,4193921,DonQuixote-388208,Serial
462,3619257,DonQuixote-388208,Serial
463,3637602,DonQuixote-388208,Serial
464,3466102,DonQuixote-388208,Serial
465,3352599,DonQuixote-388208,Serial
466,3363614,DonQuixote-388208,Serial
467,3488276,DonQuixote-388208,Serial
468,3591693,DonQuixote-388208,Serial
469,3465708,DonQuixote-388208,Serial
470,3647400,DonQuixote-388208,Serial
471,3998812,DonQuixote-388208,Serial
472,3604587,DonQuixote-388208,Serial
473,3521250,DonQuixote-388208,Serial
474,3451991,DonQuixote-388208,Serial
475,3733018,DonQuixote-388208,Serial
476,3604434,DonQuixote-388208,Serial
477,3520253,DonQuixote-388208,Serial
478,3486459,DonQuixote-388208,Serial
479,3277358,DonQuixote-388208,Serial
480,3315147,DonQuixote-388208,Serial
481,3808867,DonQuixote-388208,Serial
482,3953055,DonQuixote-388208,Serial
483,4025050,DonQuixote-388208,Serial
484,3726510,DonQuixote-388208,Serial
485,4134335,DonQuixote-388208,Serial
486,4041413,DonQuixote-388208,Serial
487,3737740,DonQuixote-388208,Serial
488,3853315,DonQuixote-388208,Serial
489,3726730,DonQuixote-388208,Serial
490,3679220,DonQuixote-388208,Serial
491,3755079,DonQuixote-388208,Serial
492,4470186,DonQuixote-388208,Serial
493,4136330,DonQuixote-388208,Serial
494,3996964,DonQuixote-388208,Serial
495,4054442,DonQuixote-388208,Serial
496,3992905,DonQuixote-388208,Serial
497,3882180,DonQuixote-388208,Serial
498,3844114,DonQuixote-388208,Serial
499,3957793,DonQuixote-388208,Serial
500,4182366,DonQuixote-388208,Serial
