Iteracao,Tempo(ns),Nome_Livro,Paradigma
487,1220818,MobyDick-217452,Serial
488,1158093,MobyDick-217452,Serial
489,1231885,MobyDick-217452,Serial
490,1438450,MobyDick-217452,Serial
491,1502767,MobyDick-217452,Serial
492,1460673,MobyDick-217452,Serial
493,1569374,MobyDick-217452,Serial
494,1443487,MobyDick-217452,Serial
495,1536481,MobyDick-217452,Serial
496,1467877,MobyDick-217452,Serial
497,1521300,MobyDick-217452,Serial
498,1438438,MobyDick-217452,Serial
499,1436174,MobyDick-217452,Serial
500,1687789,MobyDick-217452,Serial
501,1726959,MobyDick-217452,Serial
502,1623067,MobyDick-217452,Serial
503,1517788,MobyDick-217452,Serial
504,1500596,MobyDick-217452,Serial
505,1453710,MobyDick-217452,Serial
506,1453744,MobyDick-217452,Serial
507,1424184,MobyDick-217452,Serial
508,1434885,MobyDick-217452,Serial
509,1452012,MobyDick-217452,Serial
510,1539402,MobyDick-217452,Serial
511,1491174,MobyDick-217452,Serial
512,1510547,MobyDick-217452,Serial
513,1620403,MobyDick-217452,Serial
514,1550628,MobyDick-217452,Serial
515,1530268,MobyDick-217452,Serial
516,1461556,MobyDick-217452,Serial
517,1469039,MobyDick-217452,Serial
518,1354699,MobyDick-217452,Serial
519,1489737,MobyDick-217452,Serial
520,1348154,MobyDick-217452,Serial
521,1475947,MobyDick-217452,Serial
522,1355854,MobyDick-217452,Serial
523,1226598,MobyDick-217452,Serial
524,1257252,MobyDick-217452,Serial
525,1165512,MobyDick-217452,Serial
526,1110570,MobyDick-217452,Serial
527,1140751,MobyDick-217452,Serial
528,1341913,MobyDick-217452,Serial
529,1272705,MobyDick-217452,Serial
530,1171139,MobyDick-217452,Serial
531,1252301,MobyDick-217452,Serial
532,1301471,MobyDick-217452,Serial
533,1332463,MobyDick-217452,Serial
534,1292093,MobyDick-217452,Serial
535,1290996,MobyDick-217452,Serial
536,1304879,MobyDick-217452,Serial
537,1190075,MobyDick-217452,Serial
538,1181296,MobyDick-217452,Serial
539,1383423,MobyDick-217452,Serial
540,1444691,MobyDick-217452,Serial
541,1400627,MobyDick-217452,Serial
542,1482727,MobyDick-217452,Serial
543,1241021,MobyDick-217452,Serial
544,1205970,MobyDick-217452,Serial
545,1182176,MobyDick-217452,Serial
546,1164631,MobyDick-217452,Serial
547,1255930,MobyDick-217452,Serial
548,1238142,MobyDick-217452,Serial
549,1266513,MobyDick-217452,Serial
550,1125193,MobyDick-217452,Serial
551,1203496,MobyDick-217452,Serial
552,1602531,MobyDick-217452,Serial
553,1505778,MobyDick-217452,Serial
554,1466493,MobyDick-217452,Serial
555,1428624,MobyDick-217452,Serial
556,1533186,MobyDick-217452,Serial
557,1435733,MobyDick-217452,Serial
558,1463249,MobyDick-217452,Serial
559,1473936,MobyDick-217452,Serial
560,1420012,MobyDick-217452,Serial
561,1515692,MobyDick-217452,Serial
562,1487377,MobyDick-217452,Serial
563,1586339,MobyDick-217452,Serial
564,1573557,MobyDick-217452,Serial
565,1471003,MobyDick-217452,Serial
566,1348989,MobyDick-217452,Serial
567,1208963,MobyDick-217452,Serial
568,1174655,MobyDick-217452,Serial
569,1204953,MobyDick-217452,Serial
570,1161881,MobyDick-217452,Serial
