Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
1247,209653,MobyDick-217452,Paralelo,4
1248,207486,MobyDick-217452,Paralelo,4
1249,202197,MobyDick-217452,Paralelo,4
1250,216833,MobyDick-217452,Paralelo,4
1251,242823,MobyDick-217452,Paralelo,4
1252,219492,MobyDick-217452,Paralelo,4
1253,207065,MobyDick-217452,Paralelo,4
1254,205824,MobyDick-217452,Paralelo,4
1255,222716,MobyDick-217452,Paralelo,4
1256,212688,MobyDick-217452,Paralelo,4
1257,208696,MobyDick-217452,Paralelo,4
1258,206445,MobyDick-217452,Paralelo,4
1259,208196,MobyDick-217452,Paralelo,4
1260,206300,MobyDick-217452,Paralelo,4
1261,201475,MobyDick-217452,Paralelo,4
1262,209028,MobyDick-217452,Paralelo,4
1263,216930,MobyDick-217452,Paralelo,4
1264,227565,MobyDick-217452,Paralelo,4
1265,200227,MobyDick-217452,Paralelo,4
1266,200106,MobyDick-217452,Paralelo,4
1267,207840,MobyDick-217452,Paralelo,4
1268,207303,MobyDick-217452,Paralelo,4
1269,228885,MobyDick-217452,Paralelo,4
1270,221251,MobyDick-217452,Paralelo,4
1271,201311,MobyDick-217452,Paralelo,4
1272,208630,MobyDick-217452,Paralelo,4
1273,209680,MobyDick-217452,Paralelo,4
1274,218090,MobyDick-217452,Paralelo,4
1275,215078,MobyDick-217452,Paralelo,4
1276,214248,MobyDick-217452,Paralelo,4
1277,202923,MobyDick-217452,Paralelo,4
1278,242930,MobyDick-217452,Paralelo,4
1279,216600,MobyDick-217452,Paralelo,4
1280,210525,MobyDick-217452,Paralelo,4
1281,205674,MobyDick-217452,Paralelo,4
1282,207266,MobyDick-217452,Paralelo,4
1283,221351,MobyDick-217452,Paralelo,4
1284,219876,MobyDick-217452,Paralelo,4
1285,209574,MobyDick-217452,Paralelo,4
1286,208209,MobyDick-217452,Paralelo,4
1287,219595,MobyDick-217452,Paralelo,4
1288,209922,MobyDick-217452,Paralelo,4
1289,207845,MobyDick-217452,Paralelo,4
1290,206708,MobyDick-217452,Paralelo,4
1291,224807,MobyDick-217452,Paralelo,4
1292,203327,MobyDick-217452,Paralelo,4
1293,217934,MobyDick-217452,Paralelo,4
1294,219396,MobyDick-217452,Paralelo,4
1295,217120,MobyDick-217452,Paralelo,4
1296,232432,MobyDick-217452,Paralelo,4
1297,214736,MobyDick-217452,Paralelo,4
1298,208713,MobyDick-217452,Paralelo,4
1299,214999,MobyDick-217452,Paralelo,4
1300,236323,MobyDick-217452,Paralelo,4
1301,212409,MobyDick-217452,Paralelo,4
1302,203388,MobyDick-217452,Paralelo,4
1303,220116,MobyDick-217452,Paralelo,4
1304,218654,MobyDick-217452,Paralelo,4
1305,224459,MobyDick-217452,Paralelo,4
1306,214803,MobyDick-217452,Paralelo,4
1307,216108,MobyDick-217452,Paralelo,4
1308,204083,MobyDick-217452,Paralelo,4
1309,261989,MobyDick-217452,Paralelo,4
1310,217842,MobyDick-217452,Paralelo,4
1311,206191,MobyDick-217452,Paralelo,4
1312,201560,MobyDick-217452,Paralelo,4
1313,232395,MobyDick-217452,Paralelo,4
1314,194935,MobyDick-217452,Paralelo,4
1315,208757,MobyDick-217452,Paralelo,4
1316,209873,MobyDick-217452,Paralelo,4
1317,204350,MobyDick-217452,Paralelo,4
1318,212753,MobyDick-217452,Paralelo,4
1319,203062,MobyDick-217452,Paralelo,4
1320,205830,MobyDick-217452,Paralelo,4
1321,205611,MobyDick-217452,Paralelo,4
1322,300281,MobyDick-217452,Paralelo,4
1323,246931,MobyDick-217452,Paralelo,4
1324,223590,MobyDick-217452,Paralelo,4
1325,233077,MobyDick-217452,Paralelo,4
1326,323619,MobyDick-217452,Paralelo,4
1327,274222,MobyDick-217452,Paralelo,4
1328,237919,MobyDick-217452,Paralelo,4
1329,222413,MobyDick-217452,Paralelo,4
1330,270883,MobyDick-217452,Paralelo,4
1331,260975,MobyDick-217452,Paralelo,4
1332,238599,MobyDick-217452,Paralelo,4
1333,218547,MobyDick-217452,Paralelo,4
1334,225609,MobyDick-217452,Paralelo,4
1335,221066,MobyDick-217452,Paralelo,4
1336,209353,MobyDick-217452,Paralelo,4
1337,207383,MobyDick-217452,Paralelo,4
1338,205670,MobyDick-217452,Paralelo,4
1339,237371,MobyDick-217452,Paralelo,4
1340,209791,MobyDick-217452,Paralelo,4
1341,208704,MobyDick-217452,Paralelo,4
1342,206259,MobyDick-217452,Paralelo,4
1343,212279,MobyDick-217452,Paralelo,4
1344,203224,MobyDick-217452,Paralelo,4
1345,202430,MobyDick-217452,Paralelo,4
1346,208141,MobyDick-217452,Paralelo,4
1347,207723,MobyDick-217452,Paralelo,4
1348,235789,MobyDick-217452,Paralelo,4
1349,200474,MobyDick-217452,Paralelo,4
1350,203807,MobyDick-217452,Paralelo,4
1351,208690,MobyDick-217452,Paralelo,4
1352,222808,MobyDick-217452,Paralelo,4
1353,217024,MobyDick-217452,Paralelo,4
1354,203341,MobyDick-217452,Paralelo,4
1355,205452,MobyDick-217452,Paralelo,4
1356,207420,MobyDick-217452,Paralelo,4
1357,246262,MobyDick-217452,Paralelo,4
1358,215665,MobyDick-217452,Paralelo,4
1359,207988,MobyDick-217452,Paralelo,4
1360,201769,MobyDick-217452,Paralelo,4
1361,215259,MobyDick-217452,Paralelo,4
1362,207411,MobyDick-217452,Paralelo,4
1363,206120,MobyDick-217452,Paralelo,4
1364,202683,MobyDick-217452,Paralelo,4
1365,206435,MobyDick-217452,Paralelo,4
1366,255834,MobyDick-217452,Paralelo,4
1367,206409,MobyDick-217452,Paralelo,4
1368,213818,MobyDick-217452,Paralelo,4
1369,214636,MobyDick-217452,Paralelo,4
1370,218230,MobyDick-217452,Paralelo,4
1371,208246,MobyDick-217452,Paralelo,4
1372,208488,MobyDick-217452,Paralelo,4
1373,205600,MobyDick-217452,Paralelo,4
1374,205426,MobyDick-217452,Paralelo,4
1375,233862,MobyDick-217452,Paralelo,4
1376,203890,MobyDick-217452,Paralelo,4
1377,207353,MobyDick-217452,Paralelo,4
1378,223365,MobyDick-217452,Paralelo,4
1379,273029,MobyDick-217452,Paralelo,4
1380,196831,MobyDick-217452,Paralelo,4
1381,202049,MobyDick-217452,Paralelo,4
1382,208441,MobyDick-217452,Paralelo,4
1383,207076,MobyDick-217452,Paralelo,4
1384,257286,MobyDick-217452,Paralelo,4
1385,213943,MobyDick-217452,Paralelo,4
1386,211303,MobyDick-217452,Paralelo,4
1387,206732,MobyDick-217452,Paralelo,4
1388,213647,MobyDick-217452,Paralelo,4
1389,206303,MobyDick-217452,Paralelo,4
1390,204354,MobyDick-217452,Paralelo,4
1391,205570,MobyDick-217452,Paralelo,4
1392,207405,MobyDick-217452,Paralelo,4
1393,213273,MobyDick-217452,Paralelo,4
1394,215953,MobyDick-217452,Paralelo,4
1395,269795,MobyDick-217452,Paralelo,4
1396,210814,MobyDick-217452,Paralelo,4
1397,266639,MobyDick-217452,Paralelo,4
1398,214648,MobyDick-217452,Paralelo,4
1399,221508,MobyDick-217452,Paralelo,4
1400,213691,MobyDick-217452,Paralelo,4
1401,202973,MobyDick-217452,Paralelo,4
1402,237244,MobyDick-217452,Paralelo,4
1403,212147,MobyDick-217452,Paralelo,4
1404,204659,MobyDick-217452,Paralelo,4
1405,211633,MobyDick-217452,Paralelo,4
1406,244592,MobyDick-217452,Paralelo,4
1407,205751,MobyDick-217452,Paralelo,4
1408,218130,MobyDick-217452,Paralelo,4
1409,211383,MobyDick-217452,Paralelo,4
1410,283590,MobyDick-217452,Paralelo,4
1411,274530,MobyDick-217452,Paralelo,4
1412,323108,MobyDick-217452,Paralelo,4
1413,472514,MobyDick-217452,Paralelo,4
1414,277959,MobyDick-217452,Paralelo,4
1415,334641,MobyDick-217452,Paralelo,4
1416,259827,MobyDick-217452,Paralelo,4
1417,231129,MobyDick-217452,Paralelo,4
1418,219979,MobyDick-217452,Paralelo,4
1419,214543,MobyDick-217452,Paralelo,4
1420,220921,MobyDick-217452,Paralelo,4
1421,221555,MobyDick-217452,Paralelo,4
1422,211026,MobyDick-217452,Paralelo,4
1423,214787,MobyDick-217452,Paralelo,4
1424,212611,MobyDick-217452,Paralelo,4
1425,255984,MobyDick-217452,Paralelo,4
1426,213591,MobyDick-217452,Paralelo,4
1427,209124,MobyDick-217452,Paralelo,4
1428,209401,MobyDick-217452,Paralelo,4
1429,215879,MobyDick-217452,Paralelo,4
1430,221280,MobyDick-217452,Paralelo,4
1431,207800,MobyDick-217452,Paralelo,4
1432,202424,MobyDick-217452,Paralelo,4
1433,214827,MobyDick-217452,Paralelo,4
1434,256064,MobyDick-217452,Paralelo,4
1435,209560,MobyDick-217452,Paralelo,4
1436,203089,MobyDick-217452,Paralelo,4
1437,204187,MobyDick-217452,Paralelo,4
1438,224216,MobyDick-217452,Paralelo,4
1439,202219,MobyDick-217452,Paralelo,4
1440,216673,MobyDick-217452,Paralelo,4
1441,207892,MobyDick-217452,Paralelo,4
1442,202542,MobyDick-217452,Paralelo,4
1443,236303,MobyDick-217452,Paralelo,4
1444,209506,MobyDick-217452,Paralelo,4
1445,213876,MobyDick-217452,Paralelo,4
1446,211633,MobyDick-217452,Paralelo,4
1447,273667,MobyDick-217452,Paralelo,4
1448,204731,MobyDick-217452,Paralelo,4
1449,236451,MobyDick-217452,Paralelo,4
1450,231620,MobyDick-217452,Paralelo,4
1451,247514,MobyDick-217452,Paralelo,4
1452,227953,MobyDick-217452,Paralelo,4
1453,228952,MobyDick-217452,Paralelo,4
1454,229219,MobyDick-217452,Paralelo,4
1455,239827,MobyDick-217452,Paralelo,4
1456,240351,MobyDick-217452,Paralelo,4
1457,216024,MobyDick-217452,Paralelo,4
1458,206420,MobyDick-217452,Paralelo,4
1459,231576,MobyDick-217452,Paralelo,4
1460,227715,MobyDick-217452,Paralelo,4
1461,213376,MobyDick-217452,Paralelo,4
1462,205703,MobyDick-217452,Paralelo,4
1463,205574,MobyDick-217452,Paralelo,4
1464,204268,MobyDick-217452,Paralelo,4
1465,225346,MobyDick-217452,Paralelo,4
1466,207260,MobyDick-217452,Paralelo,4
1467,208117,MobyDick-217452,Paralelo,4
1468,203177,MobyDick-217452,Paralelo,4
1469,6374421,MobyDick-217452,Paralelo,4
1470,297478,MobyDick-217452,Paralelo,4
1471,219128,MobyDick-217452,Paralelo,4
1472,223108,MobyDick-217452,Paralelo,4
1473,215470,MobyDick-217452,Paralelo,4
1474,220195,MobyDick-217452,Paralelo,4
1475,205386,MobyDick-217452,Paralelo,4
1476,205723,MobyDick-217452,Paralelo,4
1477,225570,MobyDick-217452,Paralelo,4
1478,224885,MobyDick-217452,Paralelo,4
1479,205819,MobyDick-217452,Paralelo,4
1480,205179,MobyDick-217452,Paralelo,4
1481,206602,MobyDick-217452,Paralelo,4
1482,213290,MobyDick-217452,Paralelo,4
1483,204317,MobyDick-217452,Paralelo,4
1484,204849,MobyDick-217452,Paralelo,4
1485,203292,MobyDick-217452,Paralelo,4
1486,217624,MobyDick-217452,Paralelo,4
1487,214603,MobyDick-217452,Paralelo,4
1488,299036,MobyDick-217452,Paralelo,4
1489,219662,MobyDick-217452,Paralelo,4
1490,233133,MobyDick-217452,Paralelo,4
1491,217543,MobyDick-217452,Paralelo,4
1492,212232,MobyDick-217452,Paralelo,4
1493,205555,MobyDick-217452,Paralelo,4
1494,203299,MobyDick-217452,Paralelo,4
1495,209884,MobyDick-217452,Paralelo,4
1496,215764,MobyDick-217452,Paralelo,4
1497,204823,MobyDick-217452,Paralelo,4
1498,211002,MobyDick-217452,Paralelo,4
1499,234056,MobyDick-217452,Paralelo,4
1500,204489,MobyDick-217452,Paralelo,4
1501,205847,MobyDick-217452,Paralelo,4
1502,203656,MobyDick-217452,Paralelo,4
1503,202018,MobyDick-217452,Paralelo,4
1504,234906,MobyDick-217452,Paralelo,4
1505,215990,MobyDick-217452,Paralelo,4
1506,222174,MobyDick-217452,Paralelo,4
1507,204132,MobyDick-217452,Paralelo,4
1508,223850,MobyDick-217452,Paralelo,4
1509,209264,MobyDick-217452,Paralelo,4
1510,207412,MobyDick-217452,Paralelo,4
1511,207359,MobyDick-217452,Paralelo,4
1512,216891,MobyDick-217452,Paralelo,4
1513,238404,MobyDick-217452,Paralelo,4
1514,204714,MobyDick-217452,Paralelo,4
1515,208913,MobyDick-217452,Paralelo,4
1516,205679,MobyDick-217452,Paralelo,4
1517,213855,MobyDick-217452,Paralelo,4
1518,239777,MobyDick-217452,Paralelo,4
1519,216317,MobyDick-217452,Paralelo,4
1520,204984,MobyDick-217452,Paralelo,4
1521,208675,MobyDick-217452,Paralelo,4
1522,261072,MobyDick-217452,Paralelo,4
1523,205573,MobyDick-217452,Paralelo,4
1524,205026,MobyDick-217452,Paralelo,4
1525,210703,MobyDick-217452,Paralelo,4
1526,215130,MobyDick-217452,Paralelo,4
1527,204491,MobyDick-217452,Paralelo,4
1528,224437,MobyDick-217452,Paralelo,4
1529,207860,MobyDick-217452,Paralelo,4
1530,202157,MobyDick-217452,Paralelo,4
1531,255687,MobyDick-217452,Paralelo,4
1532,209850,MobyDick-217452,Paralelo,4
1533,210562,MobyDick-217452,Paralelo,4
1534,213328,MobyDick-217452,Paralelo,4
1535,291818,MobyDick-217452,Paralelo,4
1536,258702,MobyDick-217452,Paralelo,4
1537,229480,MobyDick-217452,Paralelo,4
1538,238144,MobyDick-217452,Paralelo,4
1539,307042,MobyDick-217452,Paralelo,4
1540,341521,MobyDick-217452,Paralelo,4
1541,218441,MobyDick-217452,Paralelo,4
1542,211590,MobyDick-217452,Paralelo,4
1543,227967,MobyDick-217452,Paralelo,4
1544,212770,MobyDick-217452,Paralelo,4
1545,216642,MobyDick-217452,Paralelo,4
1546,215394,MobyDick-217452,Paralelo,4
1547,246033,MobyDick-217452,Paralelo,4
1548,213095,MobyDick-217452,Paralelo,4
1549,214741,MobyDick-217452,Paralelo,4
1550,205267,MobyDick-217452,Paralelo,4
1551,209166,MobyDick-217452,Paralelo,4
1552,210046,MobyDick-217452,Paralelo,4
1553,214726,MobyDick-217452,Paralelo,4
1554,205707,MobyDick-217452,Paralelo,4
1555,206697,MobyDick-217452,Paralelo,4
1556,243975,MobyDick-217452,Paralelo,4
1557,214010,MobyDick-217452,Paralelo,4
1558,204703,MobyDick-217452,Paralelo,4
1559,203377,MobyDick-217452,Paralelo,4
1560,204133,MobyDick-217452,Paralelo,4
1561,222904,MobyDick-217452,Paralelo,4
1562,215353,MobyDick-217452,Paralelo,4
1563,213697,MobyDick-217452,Paralelo,4
1564,247626,MobyDick-217452,Paralelo,4
1565,230999,MobyDick-217452,Paralelo,4
1566,209642,MobyDick-217452,Paralelo,4
1567,208033,MobyDick-217452,Paralelo,4
1568,202432,MobyDick-217452,Paralelo,4
1569,203972,MobyDick-217452,Paralelo,4
1570,221657,MobyDick-217452,Paralelo,4
1571,205446,MobyDick-217452,Paralelo,4
1572,204693,MobyDick-217452,Paralelo,4
1573,205200,MobyDick-217452,Paralelo,4
1574,208815,MobyDick-217452,Paralelo,4
1575,205344,MobyDick-217452,Paralelo,4
1576,212296,MobyDick-217452,Paralelo,4
1577,216314,MobyDick-217452,Paralelo,4
1578,207511,MobyDick-217452,Paralelo,4
1579,216132,MobyDick-217452,Paralelo,4
1580,205076,MobyDick-217452,Paralelo,4
1581,213701,MobyDick-217452,Paralelo,4
1582,213956,MobyDick-217452,Paralelo,4
1583,227023,MobyDick-217452,Paralelo,4
1584,213842,MobyDick-217452,Paralelo,4
1585,213258,MobyDick-217452,Paralelo,4
1586,210773,MobyDick-217452,Paralelo,4
1587,207438,MobyDick-217452,Paralelo,4
1588,233257,MobyDick-217452,Paralelo,4
1589,205517,MobyDick-217452,Paralelo,4
1590,203639,MobyDick-217452,Paralelo,4
1591,240874,MobyDick-217452,Paralelo,4
1592,224273,MobyDick-217452,Paralelo,4
1593,217439,MobyDick-217452,Paralelo,4
1594,217866,MobyDick-217452,Paralelo,4
1595,208016,MobyDick-217452,Paralelo,4
1596,204893,MobyDick-217452,Paralelo,4
1597,257255,MobyDick-217452,Paralelo,4
1598,209220,MobyDick-217452,Paralelo,4
1599,209653,MobyDick-217452,Paralelo,4
1600,215336,MobyDick-217452,Paralelo,4
1601,213650,MobyDick-217452,Paralelo,4
1602,213395,MobyDick-217452,Paralelo,4
1603,210851,MobyDick-217452,Paralelo,4
1604,205866,MobyDick-217452,Paralelo,4
1605,206357,MobyDick-217452,Paralelo,4
1606,262150,MobyDick-217452,Paralelo,4
1607,212906,MobyDick-217452,Paralelo,4
1608,207323,MobyDick-217452,Paralelo,4
1609,208766,MobyDick-217452,Paralelo,4
1610,233239,MobyDick-217452,Paralelo,4
1611,212051,MobyDick-217452,Paralelo,4
1612,221874,MobyDick-217452,Paralelo,4
1613,213709,MobyDick-217452,Paralelo,4
1614,206076,MobyDick-217452,Paralelo,4
1615,219059,MobyDick-217452,Paralelo,4
1616,202112,MobyDick-217452,Paralelo,4
1617,210881,MobyDick-217452,Paralelo,4
1618,220733,MobyDick-217452,Paralelo,4
1619,244587,MobyDick-217452,Paralelo,4
1620,203437,MobyDick-217452,Paralelo,4
1621,202465,MobyDick-217452,Paralelo,4
1622,228015,MobyDick-217452,Paralelo,4
1623,311921,MobyDick-217452,Paralelo,4
1624,278944,MobyDick-217452,Paralelo,4
1625,224949,MobyDick-217452,Paralelo,4
1626,214167,MobyDick-217452,Paralelo,4
1627,220646,MobyDick-217452,Paralelo,4
1628,222938,MobyDick-217452,Paralelo,4
1629,215469,MobyDick-217452,Paralelo,4
1630,215467,MobyDick-217452,Paralelo,4
1631,209501,MobyDick-217452,Paralelo,4
1632,238335,MobyDick-217452,Paralelo,4
1633,215082,MobyDick-217452,Paralelo,4
1634,216559,MobyDick-217452,Paralelo,4
1635,227288,MobyDick-217452,Paralelo,4
1636,218651,MobyDick-217452,Paralelo,4
1637,203852,MobyDick-217452,Paralelo,4
1638,215826,MobyDick-217452,Paralelo,4
1639,220022,MobyDick-217452,Paralelo,4
1640,220987,MobyDick-217452,Paralelo,4
1641,253701,MobyDick-217452,Paralelo,4
1642,208429,MobyDick-217452,Paralelo,4
1643,207584,MobyDick-217452,Paralelo,4
1644,209217,MobyDick-217452,Paralelo,4
1645,232108,MobyDick-217452,Paralelo,4
1646,216072,MobyDick-217452,Paralelo,4
1647,210935,MobyDick-217452,Paralelo,4
1648,210540,MobyDick-217452,Paralelo,4
1649,218468,MobyDick-217452,Paralelo,4
1650,223120,MobyDick-217452,Paralelo,4
1651,206393,MobyDick-217452,Paralelo,4
1652,202887,MobyDick-217452,Paralelo,4
1653,204423,MobyDick-217452,Paralelo,4
1654,233168,MobyDick-217452,Paralelo,4
1655,221554,MobyDick-217452,Paralelo,4
1656,218828,MobyDick-217452,Paralelo,4
1657,216032,MobyDick-217452,Paralelo,4
1658,222829,MobyDick-217452,Paralelo,4
1659,230896,MobyDick-217452,Paralelo,4
1660,207746,MobyDick-217452,Paralelo,4
1661,206987,MobyDick-217452,Paralelo,4
1662,207222,MobyDick-217452,Paralelo,4
1663,221078,MobyDick-217452,Paralelo,4
1664,207970,MobyDick-217452,Paralelo,4
1665,207457,MobyDick-217452,Paralelo,4
1666,203156,MobyDick-217452,Paralelo,4
1667,204787,MobyDick-217452,Paralelo,4
1668,207394,MobyDick-217452,Paralelo,4
1669,209324,MobyDick-217452,Paralelo,4
1670,225785,MobyDick-217452,Paralelo,4
1671,216482,MobyDick-217452,Paralelo,4
1672,251504,MobyDick-217452,Paralelo,4
1673,201463,MobyDick-217452,Paralelo,4
1674,209361,MobyDick-217452,Paralelo,4
1675,207907,MobyDick-217452,Paralelo,4
1676,207098,MobyDick-217452,Paralelo,4
1677,221609,MobyDick-217452,Paralelo,4
1678,212533,MobyDick-217452,Paralelo,4
1679,207171,MobyDick-217452,Paralelo,4
1680,210622,MobyDick-217452,Paralelo,4
1681,228366,MobyDick-217452,Paralelo,4
1682,211478,MobyDick-217452,Paralelo,4
1683,202574,MobyDick-217452,Paralelo,4
1684,202600,MobyDick-217452,Paralelo,4
1685,207151,MobyDick-217452,Paralelo,4
1686,219545,MobyDick-217452,Paralelo,4
1687,207216,MobyDick-217452,Paralelo,4
1688,204787,MobyDick-217452,Paralelo,4
1689,212501,MobyDick-217452,Paralelo,4
1690,221712,MobyDick-217452,Paralelo,4
1691,281945,MobyDick-217452,Paralelo,4
1692,243480,MobyDick-217452,Paralelo,4
1693,229906,MobyDick-217452,Paralelo,4
1694,229610,MobyDick-217452,Paralelo,4
1695,210639,MobyDick-217452,Paralelo,4
1696,224061,MobyDick-217452,Paralelo,4
1697,208316,MobyDick-217452,Paralelo,4
1698,215490,MobyDick-217452,Paralelo,4
1699,254166,MobyDick-217452,Paralelo,4
1700,207437,MobyDick-217452,Paralelo,4
1701,209913,MobyDick-217452,Paralelo,4
1702,226301,MobyDick-217452,Paralelo,4
1703,220960,MobyDick-217452,Paralelo,4
1704,206349,MobyDick-217452,Paralelo,4
1705,215145,MobyDick-217452,Paralelo,4
1706,220324,MobyDick-217452,Paralelo,4
1707,208928,MobyDick-217452,Paralelo,4
1708,213417,MobyDick-217452,Paralelo,4
1709,213498,MobyDick-217452,Paralelo,4
1710,209156,MobyDick-217452,Paralelo,4
1711,212930,MobyDick-217452,Paralelo,4
1712,245634,MobyDick-217452,Paralelo,4
1713,212252,MobyDick-217452,Paralelo,4
1714,212842,MobyDick-217452,Paralelo,4
1715,210536,MobyDick-217452,Paralelo,4
1716,219907,MobyDick-217452,Paralelo,4
1717,206520,MobyDick-217452,Paralelo,4
1718,211023,MobyDick-217452,Paralelo,4
1719,247573,MobyDick-217452,Paralelo,4
1720,229285,MobyDick-217452,Paralelo,4
1721,210521,MobyDick-217452,Paralelo,4
1722,207137,MobyDick-217452,Paralelo,4
1723,212384,MobyDick-217452,Paralelo,4
1724,209445,MobyDick-217452,Paralelo,4
1725,217027,MobyDick-217452,Paralelo,4
1726,211803,MobyDick-217452,Paralelo,4
1727,209051,MobyDick-217452,Paralelo,4
1728,222822,MobyDick-217452,Paralelo,4
1729,248979,MobyDick-217452,Paralelo,4
1730,195258,MobyDick-217452,Paralelo,4
1731,203344,MobyDick-217452,Paralelo,4
1732,206762,MobyDick-217452,Paralelo,4
1733,207400,MobyDick-217452,Paralelo,4
1734,221409,MobyDick-217452,Paralelo,4
1735,205341,MobyDick-217452,Paralelo,4
1736,202153,MobyDick-217452,Paralelo,4
1737,210458,MobyDick-217452,Paralelo,4
1738,218447,MobyDick-217452,Paralelo,4
1739,242535,MobyDick-217452,Paralelo,4
1740,220961,MobyDick-217452,Paralelo,4
1741,202216,MobyDick-217452,Paralelo,4
1742,206682,MobyDick-217452,Paralelo,4
1743,219258,MobyDick-217452,Paralelo,4
1744,217794,MobyDick-217452,Paralelo,4
1745,204502,MobyDick-217452,Paralelo,4
1746,201205,MobyDick-217452,Paralelo,4
1747,207314,MobyDick-217452,Paralelo,4
1748,247568,MobyDick-217452,Paralelo,4
1749,213577,MobyDick-217452,Paralelo,4
1750,202418,MobyDick-217452,Paralelo,4
1751,214767,MobyDick-217452,Paralelo,4
1752,212303,MobyDick-217452,Paralelo,4
1753,207641,MobyDick-217452,Paralelo,4
1754,204337,MobyDick-217452,Paralelo,4
1755,206534,MobyDick-217452,Paralelo,4
1756,202722,MobyDick-217452,Paralelo,4
1757,253415,MobyDick-217452,Paralelo,4
1758,206752,MobyDick-217452,Paralelo,4
1759,204958,MobyDick-217452,Paralelo,4
1760,206069,MobyDick-217452,Paralelo,4
1761,242247,MobyDick-217452,Paralelo,4
1762,214901,MobyDick-217452,Paralelo,4
1763,209421,MobyDick-217452,Paralelo,4
1764,205494,MobyDick-217452,Paralelo,4
1765,208046,MobyDick-217452,Paralelo,4
1766,210512,MobyDick-217452,Paralelo,4
1767,203821,MobyDick-217452,Paralelo,4
1768,215186,MobyDick-217452,Paralelo,4
1769,206600,MobyDick-217452,Paralelo,4
1770,231928,MobyDick-217452,Paralelo,4
1771,210866,MobyDick-217452,Paralelo,4
1772,201516,MobyDick-217452,Paralelo,4
1773,211919,MobyDick-217452,Paralelo,4
1774,225692,MobyDick-217452,Paralelo,4
1775,220481,MobyDick-217452,Paralelo,4
1776,202622,MobyDick-217452,Paralelo,4
1777,203257,MobyDick-217452,Paralelo,4
1778,201693,MobyDick-217452,Paralelo,4
1779,246533,MobyDick-217452,Paralelo,4
1780,203363,MobyDick-217452,Paralelo,4
1781,205461,MobyDick-217452,Paralelo,4
1782,212004,MobyDick-217452,Paralelo,4
1783,210741,MobyDick-217452,Paralelo,4
1784,213534,MobyDick-217452,Paralelo,4
1785,211900,MobyDick-217452,Paralelo,4
1786,269640,MobyDick-217452,Paralelo,4
1787,222891,MobyDick-217452,Paralelo,4
1788,235054,MobyDick-217452,Paralelo,4
1789,250798,MobyDick-217452,Paralelo,4
1790,243120,MobyDick-217452,Paralelo,4
1791,9126409,MobyDick-217452,Paralelo,4
1792,370551,MobyDick-217452,Paralelo,4
1793,297829,MobyDick-217452,Paralelo,4
1794,312669,MobyDick-217452,Paralelo,4
1795,416600,MobyDick-217452,Paralelo,4
1796,283943,MobyDick-217452,Paralelo,4
1797,355608,MobyDick-217452,Paralelo,4
1798,367117,MobyDick-217452,Paralelo,4
1799,354086,MobyDick-217452,Paralelo,4
1800,332941,MobyDick-217452,Paralelo,4
1801,302429,MobyDick-217452,Paralelo,4
1802,257539,MobyDick-217452,Paralelo,4
1803,236845,MobyDick-217452,Paralelo,4
1804,255644,MobyDick-217452,Paralelo,4
1805,263222,MobyDick-217452,Paralelo,4
1806,281015,MobyDick-217452,Paralelo,4
1807,253917,MobyDick-217452,Paralelo,4
1808,423672,MobyDick-217452,Paralelo,4
1809,251894,MobyDick-217452,Paralelo,4
1810,250256,MobyDick-217452,Paralelo,4
1811,263049,MobyDick-217452,Paralelo,4
1812,249103,MobyDick-217452,Paralelo,4
1813,235382,MobyDick-217452,Paralelo,4
1814,241858,MobyDick-217452,Paralelo,4
1815,251034,MobyDick-217452,Paralelo,4
1816,250171,MobyDick-217452,Paralelo,4
1817,235152,MobyDick-217452,Paralelo,4
1818,232221,MobyDick-217452,Paralelo,4
1819,276047,MobyDick-217452,Paralelo,4
1820,252611,MobyDick-217452,Paralelo,4
1821,245047,MobyDick-217452,Paralelo,4
1822,233626,MobyDick-217452,Paralelo,4
1823,261137,MobyDick-217452,Paralelo,4
1824,237821,MobyDick-217452,Paralelo,4
1825,242293,MobyDick-217452,Paralelo,4
1826,241257,MobyDick-217452,Paralelo,4
1827,326932,MobyDick-217452,Paralelo,4
1828,236471,MobyDick-217452,Paralelo,4
1829,234781,MobyDick-217452,Paralelo,4
1830,235890,MobyDick-217452,Paralelo,4
1831,256680,MobyDick-217452,Paralelo,4
1832,239500,MobyDick-217452,Paralelo,4
1833,236631,MobyDick-217452,Paralelo,4
1834,239926,MobyDick-217452,Paralelo,4
1835,312346,MobyDick-217452,Paralelo,4
1836,1142892,MobyDick-217452,Paralelo,4
1837,389254,MobyDick-217452,Paralelo,4
1838,293809,MobyDick-217452,Paralelo,4
1839,258620,MobyDick-217452,Paralelo,4
1840,245274,MobyDick-217452,Paralelo,4
1841,245188,MobyDick-217452,Paralelo,4
1842,297279,MobyDick-217452,Paralelo,4
1843,231075,MobyDick-217452,Paralelo,4
1844,222848,MobyDick-217452,Paralelo,4
1845,248264,MobyDick-217452,Paralelo,4
1846,239897,MobyDick-217452,Paralelo,4
1847,248774,MobyDick-217452,Paralelo,4
1848,228780,MobyDick-217452,Paralelo,4
1849,277887,MobyDick-217452,Paralelo,4
1850,239295,MobyDick-217452,Paralelo,4
1851,239456,MobyDick-217452,Paralelo,4
1852,240828,MobyDick-217452,Paralelo,4
