Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
1265,231989,Dracula-165307,Paralelo,4
1266,207257,Dracula-165307,Paralelo,4
1267,214985,Dracula-165307,Paralelo,4
1268,215761,Dracula-165307,Paralelo,4
1269,228907,Dracula-165307,Paralelo,4
1270,208933,Dracula-165307,Paralelo,4
1271,201987,Dracula-165307,Paralelo,4
1272,202250,Dracula-165307,Paralelo,4
1273,196493,Dracula-165307,Paralelo,4
1274,199767,Dracula-165307,Paralelo,4
1275,215209,Dracula-165307,Paralelo,4
1276,199431,Dracula-165307,Paralelo,4
1277,195793,Dracula-165307,Paralelo,4
1278,200311,Dracula-165307,Paralelo,4
1279,223750,Dracula-165307,Paralelo,4
1280,231411,Dracula-165307,Paralelo,4
1281,195901,Dracula-165307,Paralelo,4
1282,194538,Dracula-165307,Paralelo,4
1283,222611,Dracula-165307,Paralelo,4
1284,211875,Dracula-165307,Paralelo,4
1285,198652,Dracula-165307,Paralelo,4
1286,198424,Dracula-165307,Paralelo,4
1287,203714,Dracula-165307,Paralelo,4
1288,253554,Dracula-165307,Paralelo,4
1289,195895,Dracula-165307,Paralelo,4
1290,213129,Dracula-165307,Paralelo,4
1291,213843,Dracula-165307,Paralelo,4
1292,212252,Dracula-165307,Paralelo,4
1293,195360,Dracula-165307,Paralelo,4
1294,219844,Dracula-165307,Paralelo,4
1295,206861,Dracula-165307,Paralelo,4
1296,188888,Dracula-165307,Paralelo,4
1297,248246,Dracula-165307,Paralelo,4
1298,223657,Dracula-165307,Paralelo,4
1299,241952,Dracula-165307,Paralelo,4
1300,197180,Dracula-165307,Paralelo,4
1301,196249,Dracula-165307,Paralelo,4
1302,204118,Dracula-165307,Paralelo,4
1303,198834,Dracula-165307,Paralelo,4
1304,199411,Dracula-165307,Paralelo,4
1305,197835,Dracula-165307,Paralelo,4
1306,206018,Dracula-165307,Paralelo,4
1307,201747,Dracula-165307,Paralelo,4
1308,196582,Dracula-165307,Paralelo,4
1309,199721,Dracula-165307,Paralelo,4
1310,220240,Dracula-165307,Paralelo,4
1311,217408,Dracula-165307,Paralelo,4
1312,192310,Dracula-165307,Paralelo,4
1313,203251,Dracula-165307,Paralelo,4
1314,207699,Dracula-165307,Paralelo,4
1315,190973,Dracula-165307,Paralelo,4
1316,266237,Dracula-165307,Paralelo,4
1317,230531,Dracula-165307,Paralelo,4
1318,189188,Dracula-165307,Paralelo,4
1319,227627,Dracula-165307,Paralelo,4
1320,222231,Dracula-165307,Paralelo,4
1321,192423,Dracula-165307,Paralelo,4
1322,201686,Dracula-165307,Paralelo,4
1323,216533,Dracula-165307,Paralelo,4
1324,214079,Dracula-165307,Paralelo,4
1325,202307,Dracula-165307,Paralelo,4
1326,198775,Dracula-165307,Paralelo,4
1327,202800,Dracula-165307,Paralelo,4
1328,203669,Dracula-165307,Paralelo,4
1329,234843,Dracula-165307,Paralelo,4
1330,205785,Dracula-165307,Paralelo,4
1331,205853,Dracula-165307,Paralelo,4
1332,210432,Dracula-165307,Paralelo,4
1333,193804,Dracula-165307,Paralelo,4
1334,203742,Dracula-165307,Paralelo,4
1335,203134,Dracula-165307,Paralelo,4
1336,211815,Dracula-165307,Paralelo,4
1337,200901,Dracula-165307,Paralelo,4
1338,216790,Dracula-165307,Paralelo,4
1339,213963,Dracula-165307,Paralelo,4
1340,207424,Dracula-165307,Paralelo,4
1341,198829,Dracula-165307,Paralelo,4
1342,206919,Dracula-165307,Paralelo,4
1343,216442,Dracula-165307,Paralelo,4
1344,207946,Dracula-165307,Paralelo,4
1345,199090,Dracula-165307,Paralelo,4
1346,200845,Dracula-165307,Paralelo,4
1347,214876,Dracula-165307,Paralelo,4
1348,223456,Dracula-165307,Paralelo,4
1349,203871,Dracula-165307,Paralelo,4
1350,198916,Dracula-165307,Paralelo,4
1351,201475,Dracula-165307,Paralelo,4
1352,298149,Dracula-165307,Paralelo,4
1353,196427,Dracula-165307,Paralelo,4
1354,204048,Dracula-165307,Paralelo,4
1355,206670,Dracula-165307,Paralelo,4
1356,209397,Dracula-165307,Paralelo,4
1357,218139,Dracula-165307,Paralelo,4
1358,204887,Dracula-165307,Paralelo,4
1359,204896,Dracula-165307,Paralelo,4
1360,191106,Dracula-165307,Paralelo,4
1361,242967,Dracula-165307,Paralelo,4
1362,219782,Dracula-165307,Paralelo,4
1363,209729,Dracula-165307,Paralelo,4
1364,199406,Dracula-165307,Paralelo,4
1365,199795,Dracula-165307,Paralelo,4
1366,206557,Dracula-165307,Paralelo,4
1367,194915,Dracula-165307,Paralelo,4
1368,208809,Dracula-165307,Paralelo,4
1369,200261,Dracula-165307,Paralelo,4
1370,202951,Dracula-165307,Paralelo,4
1371,215494,Dracula-165307,Paralelo,4
1372,205732,Dracula-165307,Paralelo,4
1373,202948,Dracula-165307,Paralelo,4
1374,194789,Dracula-165307,Paralelo,4
1375,210787,Dracula-165307,Paralelo,4
1376,203893,Dracula-165307,Paralelo,4
1377,218532,Dracula-165307,Paralelo,4
1378,196703,Dracula-165307,Paralelo,4
1379,203966,Dracula-165307,Paralelo,4
1380,222043,Dracula-165307,Paralelo,4
1381,203275,Dracula-165307,Paralelo,4
1382,204433,Dracula-165307,Paralelo,4
1383,199780,Dracula-165307,Paralelo,4
1384,198019,Dracula-165307,Paralelo,4
1385,211095,Dracula-165307,Paralelo,4
1386,203696,Dracula-165307,Paralelo,4
1387,197395,Dracula-165307,Paralelo,4
1388,218755,Dracula-165307,Paralelo,4
1389,197295,Dracula-165307,Paralelo,4
1390,211430,Dracula-165307,Paralelo,4
1391,202372,Dracula-165307,Paralelo,4
1392,200885,Dracula-165307,Paralelo,4
1393,188436,Dracula-165307,Paralelo,4
1394,218353,Dracula-165307,Paralelo,4
1395,210178,Dracula-165307,Paralelo,4
1396,205978,Dracula-165307,Paralelo,4
1397,197559,Dracula-165307,Paralelo,4
1398,211554,Dracula-165307,Paralelo,4
1399,225960,Dracula-165307,Paralelo,4
1400,195821,Dracula-165307,Paralelo,4
1401,207608,Dracula-165307,Paralelo,4
1402,207620,Dracula-165307,Paralelo,4
1403,213273,Dracula-165307,Paralelo,4
1404,227423,Dracula-165307,Paralelo,4
1405,202719,Dracula-165307,Paralelo,4
1406,202166,Dracula-165307,Paralelo,4
1407,209776,Dracula-165307,Paralelo,4
1408,190875,Dracula-165307,Paralelo,4
1409,197855,Dracula-165307,Paralelo,4
1410,212980,Dracula-165307,Paralelo,4
1411,202700,Dracula-165307,Paralelo,4
1412,189237,Dracula-165307,Paralelo,4
1413,223517,Dracula-165307,Paralelo,4
1414,215748,Dracula-165307,Paralelo,4
1415,201713,Dracula-165307,Paralelo,4
1416,196012,Dracula-165307,Paralelo,4
1417,199855,Dracula-165307,Paralelo,4
1418,217232,Dracula-165307,Paralelo,4
1419,196864,Dracula-165307,Paralelo,4
1420,211229,Dracula-165307,Paralelo,4
1421,202117,Dracula-165307,Paralelo,4
1422,230553,Dracula-165307,Paralelo,4
1423,201478,Dracula-165307,Paralelo,4
1424,198088,Dracula-165307,Paralelo,4
1425,200209,Dracula-165307,Paralelo,4
1426,213915,Dracula-165307,Paralelo,4
1427,198594,Dracula-165307,Paralelo,4
1428,196320,Dracula-165307,Paralelo,4
1429,193748,Dracula-165307,Paralelo,4
1430,210876,Dracula-165307,Paralelo,4
1431,198272,Dracula-165307,Paralelo,4
1432,224855,Dracula-165307,Paralelo,4
1433,223898,Dracula-165307,Paralelo,4
1434,204968,Dracula-165307,Paralelo,4
1435,245858,Dracula-165307,Paralelo,4
1436,255163,Dracula-165307,Paralelo,4
1437,202890,Dracula-165307,Paralelo,4
1438,195992,Dracula-165307,Paralelo,4
1439,204271,Dracula-165307,Paralelo,4
1440,213476,Dracula-165307,Paralelo,4
1441,207377,Dracula-165307,Paralelo,4
1442,196678,Dracula-165307,Paralelo,4
1443,195067,Dracula-165307,Paralelo,4
1444,198397,Dracula-165307,Paralelo,4
1445,206909,Dracula-165307,Paralelo,4
1446,207608,Dracula-165307,Paralelo,4
1447,210315,Dracula-165307,Paralelo,4
1448,198145,Dracula-165307,Paralelo,4
1449,195705,Dracula-165307,Paralelo,4
1450,230413,Dracula-165307,Paralelo,4
1451,204419,Dracula-165307,Paralelo,4
1452,209128,Dracula-165307,Paralelo,4
1453,200633,Dracula-165307,Paralelo,4
1454,214567,Dracula-165307,Paralelo,4
1455,221583,Dracula-165307,Paralelo,4
1456,197899,Dracula-165307,Paralelo,4
1457,199867,Dracula-165307,Paralelo,4
1458,203298,Dracula-165307,Paralelo,4
1459,235910,Dracula-165307,Paralelo,4
1460,194003,Dracula-165307,Paralelo,4
1461,205513,Dracula-165307,Paralelo,4
1462,197975,Dracula-165307,Paralelo,4
1463,204758,Dracula-165307,Paralelo,4
1464,212753,Dracula-165307,Paralelo,4
1465,203033,Dracula-165307,Paralelo,4
1466,194931,Dracula-165307,Paralelo,4
1467,207985,Dracula-165307,Paralelo,4
1468,202076,Dracula-165307,Paralelo,4
1469,233390,Dracula-165307,Paralelo,4
1470,197398,Dracula-165307,Paralelo,4
1471,219772,Dracula-165307,Paralelo,4
1472,210966,Dracula-165307,Paralelo,4
1473,220316,Dracula-165307,Paralelo,4
1474,198999,Dracula-165307,Paralelo,4
1475,198723,Dracula-165307,Paralelo,4
1476,196666,Dracula-165307,Paralelo,4
1477,197341,Dracula-165307,Paralelo,4
1478,220390,Dracula-165307,Paralelo,4
1479,193172,Dracula-165307,Paralelo,4
1480,195078,Dracula-165307,Paralelo,4
1481,12901180,Dracula-165307,Paralelo,4
1482,291368,Dracula-165307,Paralelo,4
1483,204977,Dracula-165307,Paralelo,4
1484,223306,Dracula-165307,Paralelo,4
1485,229667,Dracula-165307,Paralelo,4
1486,199297,Dracula-165307,Paralelo,4
1487,200054,Dracula-165307,Paralelo,4
1488,211724,Dracula-165307,Paralelo,4
1489,196152,Dracula-165307,Paralelo,4
1490,204568,Dracula-165307,Paralelo,4
1491,216358,Dracula-165307,Paralelo,4
1492,213093,Dracula-165307,Paralelo,4
1493,215594,Dracula-165307,Paralelo,4
1494,211657,Dracula-165307,Paralelo,4
1495,198177,Dracula-165307,Paralelo,4
1496,202380,Dracula-165307,Paralelo,4
1497,196806,Dracula-165307,Paralelo,4
1498,222009,Dracula-165307,Paralelo,4
1499,212225,Dracula-165307,Paralelo,4
1500,205818,Dracula-165307,Paralelo,4
1501,202262,Dracula-165307,Paralelo,4
1502,217016,Dracula-165307,Paralelo,4
1503,225544,Dracula-165307,Paralelo,4
1504,208367,Dracula-165307,Paralelo,4
1505,203891,Dracula-165307,Paralelo,4
1506,197989,Dracula-165307,Paralelo,4
1507,220226,Dracula-165307,Paralelo,4
1508,195934,Dracula-165307,Paralelo,4
1509,204142,Dracula-165307,Paralelo,4
1510,206623,Dracula-165307,Paralelo,4
1511,218015,Dracula-165307,Paralelo,4
1512,220690,Dracula-165307,Paralelo,4
1513,206829,Dracula-165307,Paralelo,4
1514,208515,Dracula-165307,Paralelo,4
1515,206769,Dracula-165307,Paralelo,4
1516,202897,Dracula-165307,Paralelo,4
1517,207363,Dracula-165307,Paralelo,4
1518,193354,Dracula-165307,Paralelo,4
1519,198110,Dracula-165307,Paralelo,4
1520,193800,Dracula-165307,Paralelo,4
1521,226494,Dracula-165307,Paralelo,4
1522,214052,Dracula-165307,Paralelo,4
1523,199386,Dracula-165307,Paralelo,4
1524,202521,Dracula-165307,Paralelo,4
1525,203776,Dracula-165307,Paralelo,4
1526,205947,Dracula-165307,Paralelo,4
1527,203981,Dracula-165307,Paralelo,4
1528,198210,Dracula-165307,Paralelo,4
1529,209172,Dracula-165307,Paralelo,4
1530,202315,Dracula-165307,Paralelo,4
1531,228598,Dracula-165307,Paralelo,4
1532,195221,Dracula-165307,Paralelo,4
1533,192035,Dracula-165307,Paralelo,4
1534,210747,Dracula-165307,Paralelo,4
1535,235881,Dracula-165307,Paralelo,4
1536,218945,Dracula-165307,Paralelo,4
1537,196555,Dracula-165307,Paralelo,4
1538,208651,Dracula-165307,Paralelo,4
1539,206359,Dracula-165307,Paralelo,4
1540,203701,Dracula-165307,Paralelo,4
1541,195002,Dracula-165307,Paralelo,4
1542,198137,Dracula-165307,Paralelo,4
1543,198316,Dracula-165307,Paralelo,4
1544,215010,Dracula-165307,Paralelo,4
1545,203036,Dracula-165307,Paralelo,4
1546,202003,Dracula-165307,Paralelo,4
1547,216406,Dracula-165307,Paralelo,4
1548,197629,Dracula-165307,Paralelo,4
1549,210939,Dracula-165307,Paralelo,4
1550,203448,Dracula-165307,Paralelo,4
1551,219576,Dracula-165307,Paralelo,4
1552,194020,Dracula-165307,Paralelo,4
1553,210699,Dracula-165307,Paralelo,4
1554,219077,Dracula-165307,Paralelo,4
1555,195148,Dracula-165307,Paralelo,4
1556,195202,Dracula-165307,Paralelo,4
1557,208485,Dracula-165307,Paralelo,4
1558,234906,Dracula-165307,Paralelo,4
1559,197215,Dracula-165307,Paralelo,4
1560,203630,Dracula-165307,Paralelo,4
1561,194990,Dracula-165307,Paralelo,4
1562,198992,Dracula-165307,Paralelo,4
1563,243866,Dracula-165307,Paralelo,4
1564,206726,Dracula-165307,Paralelo,4
1565,209910,Dracula-165307,Paralelo,4
1566,199589,Dracula-165307,Paralelo,4
1567,216822,Dracula-165307,Paralelo,4
1568,225184,Dracula-165307,Paralelo,4
1569,206902,Dracula-165307,Paralelo,4
1570,203819,Dracula-165307,Paralelo,4
1571,230122,Dracula-165307,Paralelo,4
1572,244141,Dracula-165307,Paralelo,4
1573,222396,Dracula-165307,Paralelo,4
1574,253461,Dracula-165307,Paralelo,4
1575,230515,Dracula-165307,Paralelo,4
1576,228181,Dracula-165307,Paralelo,4
1577,201169,Dracula-165307,Paralelo,4
1578,204433,Dracula-165307,Paralelo,4
1579,195818,Dracula-165307,Paralelo,4
1580,196437,Dracula-165307,Paralelo,4
1581,215489,Dracula-165307,Paralelo,4
1582,203858,Dracula-165307,Paralelo,4
1583,208820,Dracula-165307,Paralelo,4
1584,202629,Dracula-165307,Paralelo,4
1585,267035,Dracula-165307,Paralelo,4
1586,212500,Dracula-165307,Paralelo,4
1587,198254,Dracula-165307,Paralelo,4
1588,202055,Dracula-165307,Paralelo,4
1589,209874,Dracula-165307,Paralelo,4
1590,205405,Dracula-165307,Paralelo,4
1591,197908,Dracula-165307,Paralelo,4
1592,205873,Dracula-165307,Paralelo,4
1593,213669,Dracula-165307,Paralelo,4
1594,208081,Dracula-165307,Paralelo,4
1595,212017,Dracula-165307,Paralelo,4
1596,214768,Dracula-165307,Paralelo,4
1597,201156,Dracula-165307,Paralelo,4
1598,200697,Dracula-165307,Paralelo,4
1599,225981,Dracula-165307,Paralelo,4
1600,198193,Dracula-165307,Paralelo,4
1601,197804,Dracula-165307,Paralelo,4
1602,209989,Dracula-165307,Paralelo,4
1603,196335,Dracula-165307,Paralelo,4
1604,212128,Dracula-165307,Paralelo,4
1605,217802,Dracula-165307,Paralelo,4
1606,210131,Dracula-165307,Paralelo,4
1607,200153,Dracula-165307,Paralelo,4
1608,195139,Dracula-165307,Paralelo,4
1609,231758,Dracula-165307,Paralelo,4
1610,199113,Dracula-165307,Paralelo,4
1611,210679,Dracula-165307,Paralelo,4
1612,190610,Dracula-165307,Paralelo,4
1613,201834,Dracula-165307,Paralelo,4
1614,213127,Dracula-165307,Paralelo,4
1615,199019,Dracula-165307,Paralelo,4
1616,193772,Dracula-165307,Paralelo,4
1617,206877,Dracula-165307,Paralelo,4
1618,208133,Dracula-165307,Paralelo,4
1619,223063,Dracula-165307,Paralelo,4
1620,200738,Dracula-165307,Paralelo,4
1621,199087,Dracula-165307,Paralelo,4
1622,197515,Dracula-165307,Paralelo,4
1623,191014,Dracula-165307,Paralelo,4
1624,195803,Dracula-165307,Paralelo,4
1625,208684,Dracula-165307,Paralelo,4
1626,206797,Dracula-165307,Paralelo,4
1627,212616,Dracula-165307,Paralelo,4
1628,202922,Dracula-165307,Paralelo,4
1629,201388,Dracula-165307,Paralelo,4
1630,200376,Dracula-165307,Paralelo,4
1631,197587,Dracula-165307,Paralelo,4
1632,253026,Dracula-165307,Paralelo,4
1633,199950,Dracula-165307,Paralelo,4
1634,194321,Dracula-165307,Paralelo,4
1635,201332,Dracula-165307,Paralelo,4
1636,198652,Dracula-165307,Paralelo,4
1637,202199,Dracula-165307,Paralelo,4
1638,199031,Dracula-165307,Paralelo,4
1639,200911,Dracula-165307,Paralelo,4
1640,199980,Dracula-165307,Paralelo,4
1641,233750,Dracula-165307,Paralelo,4
1642,199400,Dracula-165307,Paralelo,4
1643,210950,Dracula-165307,Paralelo,4
1644,195361,Dracula-165307,Paralelo,4
1645,201900,Dracula-165307,Paralelo,4
1646,206484,Dracula-165307,Paralelo,4
1647,199205,Dracula-165307,Paralelo,4
1648,199967,Dracula-165307,Paralelo,4
1649,205763,Dracula-165307,Paralelo,4
1650,200481,Dracula-165307,Paralelo,4
1651,220244,Dracula-165307,Paralelo,4
1652,203980,Dracula-165307,Paralelo,4
1653,200402,Dracula-165307,Paralelo,4
1654,210852,Dracula-165307,Paralelo,4
1655,243318,Dracula-165307,Paralelo,4
1656,202098,Dracula-165307,Paralelo,4
1657,203348,Dracula-165307,Paralelo,4
1658,199024,Dracula-165307,Paralelo,4
1659,196366,Dracula-165307,Paralelo,4
1660,213158,Dracula-165307,Paralelo,4
1661,206933,Dracula-165307,Paralelo,4
1662,210913,Dracula-165307,Paralelo,4
1663,198601,Dracula-165307,Paralelo,4
1664,208650,Dracula-165307,Paralelo,4
1665,246080,Dracula-165307,Paralelo,4
1666,201313,Dracula-165307,Paralelo,4
1667,210286,Dracula-165307,Paralelo,4
1668,196559,Dracula-165307,Paralelo,4
1669,215073,Dracula-165307,Paralelo,4
1670,200121,Dracula-165307,Paralelo,4
1671,199434,Dracula-165307,Paralelo,4
1672,195918,Dracula-165307,Paralelo,4
1673,194231,Dracula-165307,Paralelo,4
1674,222448,Dracula-165307,Paralelo,4
1675,201973,Dracula-165307,Paralelo,4
1676,197047,Dracula-165307,Paralelo,4
1677,191963,Dracula-165307,Paralelo,4
1678,208035,Dracula-165307,Paralelo,4
1679,229695,Dracula-165307,Paralelo,4
1680,200777,Dracula-165307,Paralelo,4
1681,192944,Dracula-165307,Paralelo,4
1682,196727,Dracula-165307,Paralelo,4
1683,214207,Dracula-165307,Paralelo,4
1684,219836,Dracula-165307,Paralelo,4
1685,208301,Dracula-165307,Paralelo,4
1686,210613,Dracula-165307,Paralelo,4
1687,203673,Dracula-165307,Paralelo,4
1688,211083,Dracula-165307,Paralelo,4
1689,205832,Dracula-165307,Paralelo,4
1690,202477,Dracula-165307,Paralelo,4
1691,195051,Dracula-165307,Paralelo,4
1692,209312,Dracula-165307,Paralelo,4
1693,236704,Dracula-165307,Paralelo,4
1694,208298,Dracula-165307,Paralelo,4
1695,202757,Dracula-165307,Paralelo,4
1696,207491,Dracula-165307,Paralelo,4
1697,199807,Dracula-165307,Paralelo,4
1698,202424,Dracula-165307,Paralelo,4
1699,202437,Dracula-165307,Paralelo,4
1700,204683,Dracula-165307,Paralelo,4
1701,196479,Dracula-165307,Paralelo,4
1702,217127,Dracula-165307,Paralelo,4
1703,214366,Dracula-165307,Paralelo,4
1704,212608,Dracula-165307,Paralelo,4
1705,200640,Dracula-165307,Paralelo,4
1706,194375,Dracula-165307,Paralelo,4
1707,213996,Dracula-165307,Paralelo,4
1708,210861,Dracula-165307,Paralelo,4
1709,201568,Dracula-165307,Paralelo,4
1710,208811,Dracula-165307,Paralelo,4
1711,200344,Dracula-165307,Paralelo,4
1712,215749,Dracula-165307,Paralelo,4
1713,213995,Dracula-165307,Paralelo,4
1714,211509,Dracula-165307,Paralelo,4
1715,217328,Dracula-165307,Paralelo,4
1716,232221,Dracula-165307,Paralelo,4
1717,197916,Dracula-165307,Paralelo,4
1718,207855,Dracula-165307,Paralelo,4
1719,210286,Dracula-165307,Paralelo,4
1720,195005,Dracula-165307,Paralelo,4
1721,202964,Dracula-165307,Paralelo,4
1722,204001,Dracula-165307,Paralelo,4
1723,226956,Dracula-165307,Paralelo,4
1724,200852,Dracula-165307,Paralelo,4
1725,251971,Dracula-165307,Paralelo,4
1726,201621,Dracula-165307,Paralelo,4
1727,206252,Dracula-165307,Paralelo,4
1728,203636,Dracula-165307,Paralelo,4
1729,204480,Dracula-165307,Paralelo,4
1730,228591,Dracula-165307,Paralelo,4
1731,202160,Dracula-165307,Paralelo,4
1732,205522,Dracula-165307,Paralelo,4
1733,195616,Dracula-165307,Paralelo,4
1734,204355,Dracula-165307,Paralelo,4
1735,232109,Dracula-165307,Paralelo,4
1736,198918,Dracula-165307,Paralelo,4
1737,193589,Dracula-165307,Paralelo,4
1738,204742,Dracula-165307,Paralelo,4
1739,216408,Dracula-165307,Paralelo,4
1740,195489,Dracula-165307,Paralelo,4
1741,198732,Dracula-165307,Paralelo,4
1742,198662,Dracula-165307,Paralelo,4
1743,191612,Dracula-165307,Paralelo,4
1744,208869,Dracula-165307,Paralelo,4
1745,199577,Dracula-165307,Paralelo,4
1746,205659,Dracula-165307,Paralelo,4
1747,193708,Dracula-165307,Paralelo,4
1748,185733,Dracula-165307,Paralelo,4
1749,217715,Dracula-165307,Paralelo,4
1750,192591,Dracula-165307,Paralelo,4
1751,200517,Dracula-165307,Paralelo,4
1752,193333,Dracula-165307,Paralelo,4
1753,214935,Dracula-165307,Paralelo,4
1754,204758,Dracula-165307,Paralelo,4
1755,198331,Dracula-165307,Paralelo,4
1756,203976,Dracula-165307,Paralelo,4
1757,203613,Dracula-165307,Paralelo,4
1758,231871,Dracula-165307,Paralelo,4
1759,199290,Dracula-165307,Paralelo,4
1760,201419,Dracula-165307,Paralelo,4
1761,205015,Dracula-165307,Paralelo,4
1762,209172,Dracula-165307,Paralelo,4
1763,212201,Dracula-165307,Paralelo,4
1764,197727,Dracula-165307,Paralelo,4
1765,194098,Dracula-165307,Paralelo,4
1766,207703,Dracula-165307,Paralelo,4
1767,224479,Dracula-165307,Paralelo,4
1768,197962,Dracula-165307,Paralelo,4
1769,206600,Dracula-165307,Paralelo,4
1770,205617,Dracula-165307,Paralelo,4
1771,215146,Dracula-165307,Paralelo,4
1772,223434,Dracula-165307,Paralelo,4
1773,208178,Dracula-165307,Paralelo,4
1774,200133,Dracula-165307,Paralelo,4
1775,209158,Dracula-165307,Paralelo,4
1776,197339,Dracula-165307,Paralelo,4
1777,240132,Dracula-165307,Paralelo,4
1778,199287,Dracula-165307,Paralelo,4
1779,199107,Dracula-165307,Paralelo,4
1780,202942,Dracula-165307,Paralelo,4
1781,209141,Dracula-165307,Paralelo,4
1782,221244,Dracula-165307,Paralelo,4
1783,198927,Dracula-165307,Paralelo,4
1784,275429,Dracula-165307,Paralelo,4
1785,201188,Dracula-165307,Paralelo,4
1786,210231,Dracula-165307,Paralelo,4
1787,194224,Dracula-165307,Paralelo,4
1788,198293,Dracula-165307,Paralelo,4
1789,207863,Dracula-165307,Paralelo,4
1790,200515,Dracula-165307,Paralelo,4
1791,193220,Dracula-165307,Paralelo,4
1792,205628,Dracula-165307,Paralelo,4
1793,203586,Dracula-165307,Paralelo,4
1794,195201,Dracula-165307,Paralelo,4
1795,209795,Dracula-165307,Paralelo,4
1796,197956,Dracula-165307,Paralelo,4
1797,191134,Dracula-165307,Paralelo,4
1798,197205,Dracula-165307,Paralelo,4
1799,198613,Dracula-165307,Paralelo,4
1800,216647,Dracula-165307,Paralelo,4
1801,208788,Dracula-165307,Paralelo,4
1802,211547,Dracula-165307,Paralelo,4
1803,200977,Dracula-165307,Paralelo,4
1804,215726,Dracula-165307,Paralelo,4
1805,211266,Dracula-165307,Paralelo,4
1806,202648,Dracula-165307,Paralelo,4
1807,206909,Dracula-165307,Paralelo,4
1808,197050,Dracula-165307,Paralelo,4
1809,212755,Dracula-165307,Paralelo,4
1810,209077,Dracula-165307,Paralelo,4
1811,197286,Dracula-165307,Paralelo,4
1812,197093,Dracula-165307,Paralelo,4
1813,201674,Dracula-165307,Paralelo,4
1814,203516,Dracula-165307,Paralelo,4
1815,199177,Dracula-165307,Paralelo,4
1816,192332,Dracula-165307,Paralelo,4
1817,213105,Dracula-165307,Paralelo,4
1818,210874,Dracula-165307,Paralelo,4
1819,212459,Dracula-165307,Paralelo,4
1820,191028,Dracula-165307,Paralelo,4
1821,202849,Dracula-165307,Paralelo,4
1822,195562,Dracula-165307,Paralelo,4
1823,198155,Dracula-165307,Paralelo,4
1824,233622,Dracula-165307,Paralelo,4
1825,214025,Dracula-165307,Paralelo,4
1826,198836,Dracula-165307,Paralelo,4
1827,197589,Dracula-165307,Paralelo,4
1828,209186,Dracula-165307,Paralelo,4
1829,203162,Dracula-165307,Paralelo,4
1830,203690,Dracula-165307,Paralelo,4
1831,193306,Dracula-165307,Paralelo,4
1832,194349,Dracula-165307,Paralelo,4
1833,240155,Dracula-165307,Paralelo,4
1834,202500,Dracula-165307,Paralelo,4
1835,197657,Dracula-165307,Paralelo,4
1836,198172,Dracula-165307,Paralelo,4
1837,203724,Dracula-165307,Paralelo,4
1838,207186,Dracula-165307,Paralelo,4
1839,206594,Dracula-165307,Paralelo,4
1840,204612,Dracula-165307,Paralelo,4
1841,191921,Dracula-165307,Paralelo,4
1842,191538,Dracula-165307,Paralelo,4
1843,201085,Dracula-165307,Paralelo,4
1844,195539,Dracula-165307,Paralelo,4
1845,195183,Dracula-165307,Paralelo,4
1846,198704,Dracula-165307,Paralelo,4
1847,204541,Dracula-165307,Paralelo,4
1848,212812,Dracula-165307,Paralelo,4
1849,193827,Dracula-165307,Paralelo,4
1850,194490,Dracula-165307,Paralelo,4
1851,197714,Dracula-165307,Paralelo,4
1852,226574,Dracula-165307,Paralelo,4
1853,196303,Dracula-165307,Paralelo,4
1854,197228,Dracula-165307,Paralelo,4
1855,217273,Dracula-165307,Paralelo,4
1856,209773,Dracula-165307,Paralelo,4
1857,244518,Dracula-165307,Paralelo,4
1858,191086,Dracula-165307,Paralelo,4
1859,208705,Dracula-165307,Paralelo,4
1860,200318,Dracula-165307,Paralelo,4
1861,206033,Dracula-165307,Paralelo,4
1862,199944,Dracula-165307,Paralelo,4
1863,203962,Dracula-165307,Paralelo,4
1864,199527,Dracula-165307,Paralelo,4
1865,202506,Dracula-165307,Paralelo,4
1866,209817,Dracula-165307,Paralelo,4
1867,253146,Dracula-165307,Paralelo,4
1868,217092,Dracula-165307,Paralelo,4
1869,192558,Dracula-165307,Paralelo,4
1870,202311,Dracula-165307,Paralelo,4
1871,208770,Dracula-165307,Paralelo,4
1872,193207,Dracula-165307,Paralelo,4
1873,197472,Dracula-165307,Paralelo,4
1874,197174,Dracula-165307,Paralelo,4
1875,213826,Dracula-165307,Paralelo,4
1876,231255,Dracula-165307,Paralelo,4
1877,200649,Dracula-165307,Paralelo,4
1878,196668,Dracula-165307,Paralelo,4
1879,203826,Dracula-165307,Paralelo,4
1880,228548,Dracula-165307,Paralelo,4
1881,196573,Dracula-165307,Paralelo,4
1882,202647,Dracula-165307,Paralelo,4
1883,208002,Dracula-165307,Paralelo,4
1884,198354,Dracula-165307,Paralelo,4
1885,204141,Dracula-165307,Paralelo,4
1886,196874,Dracula-165307,Paralelo,4
1887,213509,Dracula-165307,Paralelo,4
1888,194539,Dracula-165307,Paralelo,4
1889,202043,Dracula-165307,Paralelo,4
1890,239735,Dracula-165307,Paralelo,4
1891,204030,Dracula-165307,Paralelo,4
1892,188266,Dracula-165307,Paralelo,4
1893,198741,Dracula-165307,Paralelo,4
1894,196753,Dracula-165307,Paralelo,4
1895,205110,Dracula-165307,Paralelo,4
1896,198885,Dracula-165307,Paralelo,4
1897,205633,Dracula-165307,Paralelo,4
1898,199306,Dracula-165307,Paralelo,4
