Iteracao,Tempo(ns),Nome_Livro,Paradigma
389,64213137,Dracula-165307,Paralelo-GPU
390,65860317,Dracula-165307,Paralelo-GPU
391,88278263,Dracula-165307,Paralelo-GPU
392,63960286,Dracula-165307,Paralelo-GPU
393,75178238,Dracula-165307,Paralelo-GPU
394,71739535,Dracula-165307,Paralelo-GPU
395,63262112,Dracula-165307,Paralelo-GPU
396,63107387,Dracula-165307,Paralelo-GPU
397,62799993,Dracula-165307,Paralelo-GPU
398,61396193,Dracula-165307,Paralelo-GPU
399,61697420,Dracula-165307,Paralelo-GPU
400,61191791,Dracula-165307,Paralelo-GPU
401,90531512,Dracula-165307,Paralelo-GPU
402,70859054,Dracula-165307,Paralelo-GPU
403,71210668,Dracula-165307,Paralelo-GPU
404,65099644,Dracula-165307,Paralelo-GPU
405,63578287,Dracula-165307,Paralelo-GPU
406,84003071,Dracula-165307,Paralelo-GPU
407,83345599,Dracula-165307,Paralelo-GPU
408,62904415,Dracula-165307,Paralelo-GPU
409,60967693,Dracula-165307,Paralelo-GPU
410,62271727,Dracula-165307,Paralelo-GPU
411,66169216,Dracula-165307,Paralelo-GPU
412,67571023,Dracula-165307,Paralelo-GPU
413,65320821,Dracula-165307,Paralelo-GPU
414,62275122,Dracula-165307,Paralelo-GPU
415,78353716,Dracula-165307,Paralelo-GPU
416,91867195,Dracula-165307,Paralelo-GPU
417,68741440,Dracula-165307,Paralelo-GPU
418,61985128,Dracula-165307,Paralelo-GPU
419,63178127,Dracula-165307,Paralelo-GPU
420,61165847,Dracula-165307,Paralelo-GPU
421,63533575,Dracula-165307,Paralelo-GPU
422,63336088,Dracula-165307,Paralelo-GPU
423,62321228,Dracula-165307,Paralelo-GPU
424,64109652,Dracula-165307,Paralelo-GPU
425,68461289,Dracula-165307,Paralelo-GPU
426,60465650,Dracula-165307,Paralelo-GPU
427,60651410,Dracula-165307,Paralelo-GPU
428,59760511,Dracula-165307,Paralelo-GPU
429,59611725,Dracula-165307,Paralelo-GPU
430,60458683,Dracula-165307,Paralelo-GPU
431,60851973,Dracula-165307,Paralelo-GPU
432,61424938,Dracula-165307,Paralelo-GPU
433,61672356,Dracula-165307,Paralelo-GPU
434,61201773,Dracula-165307,Paralelo-GPU
435,61670387,Dracula-165307,Paralelo-GPU
436,61611114,Dracula-165307,Paralelo-GPU
437,61893274,Dracula-165307,Paralelo-GPU
438,61288853,Dracula-165307,Paralelo-GPU
439,61485694,Dracula-165307,Paralelo-GPU
440,62542334,Dracula-165307,Paralelo-GPU
441,60953413,Dracula-165307,Paralelo-GPU
442,61084545,Dracula-165307,Paralelo-GPU
443,61039880,Dracula-165307,Paralelo-GPU
444,73083100,Dracula-165307,Paralelo-GPU
445,60815976,Dracula-165307,Paralelo-GPU
446,60762353,Dracula-165307,Paralelo-GPU
447,59956153,Dracula-165307,Paralelo-GPU
448,60373516,Dracula-165307,Paralelo-GPU
449,59794811,Dracula-165307,Paralelo-GPU
450,60873840,Dracula-165307,Paralelo-GPU
451,59755373,Dracula-165307,Paralelo-GPU
452,59840390,Dracula-165307,Paralelo-GPU
453,60168863,Dracula-165307,Paralelo-GPU
454,59509391,Dracula-165307,Paralelo-GPU
455,59668501,Dracula-165307,Paralelo-GPU
456,59907394,Dracula-165307,Paralelo-GPU
457,58542517,Dracula-165307,Paralelo-GPU
458,59647799,Dracula-165307,Paralelo-GPU
459,59219149,Dracula-165307,Paralelo-GPU
460,60068934,Dracula-165307,Paralelo-GPU
461,59434226,Dracula-165307,Paralelo-GPU
462,60106287,Dracula-165307,Paralelo-GPU
463,60163268,Dracula-165307,Paralelo-GPU
464,60002738,Dracula-165307,Paralelo-GPU
465,60311827,Dracula-165307,Paralelo-GPU
466,59619410,Dracula-165307,Paralelo-GPU
467,59773133,Dracula-165307,Paralelo-GPU
468,61401638,Dracula-165307,Paralelo-GPU
469,60139308,Dracula-165307,Paralelo-GPU
470,58687476,Dracula-165307,Paralelo-GPU
471,59439477,Dracula-165307,Paralelo-GPU
472,58849547,Dracula-165307,Paralelo-GPU
473,60034048,Dracula-165307,Paralelo-GPU
474,58743344,Dracula-165307,Paralelo-GPU
475,61648151,Dracula-165307,Paralelo-GPU
476,61165921,Dracula-165307,Paralelo-GPU
477,58856466,Dracula-165307,Paralelo-GPU
478,57992855,Dracula-165307,Paralelo-GPU
479,60560308,Dracula-165307,Paralelo-GPU
480,94502460,Dracula-165307,Paralelo-GPU
481,66790893,Dracula-165307,Paralelo-GPU
482,66546236,Dracula-165307,Paralelo-GPU
483,66581017,Dracula-165307,Paralelo-GPU
484,62073581,Dracula-165307,Paralelo-GPU
485,60956248,Dracula-165307,Paralelo-GPU
486,62070131,Dracula-165307,Paralelo-GPU
487,63260934,Dracula-165307,Paralelo-GPU
488,79230014,Dracula-165307,Paralelo-GPU
489,64462097,Dracula-165307,Paralelo-GPU
490,61978953,Dracula-165307,Paralelo-GPU
491,61586082,Dracula-165307,Paralelo-GPU
492,64731226,Dracula-165307,Paralelo-GPU
493,81080479,Dracula-165307,Paralelo-GPU
494,86403206,Dracula-165307,Paralelo-GPU
495,78109329,Dracula-165307,Paralelo-GPU
496,61131755,Dracula-165307,Paralelo-GPU
497,60765034,Dracula-165307,Paralelo-GPU
498,62051979,Dracula-165307,Paralelo-GPU
499,62576575,Dracula-165307,Paralelo-GPU
500,60741364,Dracula-165307,Paralelo-GPU
501,60768050,Dracula-165307,Paralelo-GPU
502,60924749,Dracula-165307,Paralelo-GPU
503,63881790,Dracula-165307,Paralelo-GPU
504,66763115,Dracula-165307,Paralelo-GPU
505,66004970,Dracula-165307,Paralelo-GPU
506,61064840,Dracula-165307,Paralelo-GPU
507,61174801,Dracula-165307,Paralelo-GPU
508,62217701,Dracula-165307,Paralelo-GPU
509,63918822,Dracula-165307,Paralelo-GPU
510,68631867,Dracula-165307,Paralelo-GPU
511,82712485,Dracula-165307,Paralelo-GPU
512,88407480,Dracula-165307,Paralelo-GPU
513,77839795,Dracula-165307,Paralelo-GPU
514,70338852,Dracula-165307,Paralelo-GPU
515,62974265,Dracula-165307,Paralelo-GPU
516,62322285,Dracula-165307,Paralelo-GPU
517,61288147,Dracula-165307,Paralelo-GPU
518,60897447,Dracula-165307,Paralelo-GPU
519,61571977,Dracula-165307,Paralelo-GPU
520,61500465,Dracula-165307,Paralelo-GPU
521,61873603,Dracula-165307,Paralelo-GPU
522,64525837,Dracula-165307,Paralelo-GPU
523,75828452,Dracula-165307,Paralelo-GPU
524,73611341,Dracula-165307,Paralelo-GPU
525,63329067,Dracula-165307,Paralelo-GPU
526,62155568,Dracula-165307,Paralelo-GPU
527,64185848,Dracula-165307,Paralelo-GPU
528,62914928,Dracula-165307,Paralelo-GPU
529,64676608,Dracula-165307,Paralelo-GPU
530,61990449,Dracula-165307,Paralelo-GPU
531,61397158,Dracula-165307,Paralelo-GPU
532,61794433,Dracula-165307,Paralelo-GPU
533,61425578,Dracula-165307,Paralelo-GPU
534,61630122,Dracula-165307,Paralelo-GPU
535,65561416,Dracula-165307,Paralelo-GPU
536,61701159,Dracula-165307,Paralelo-GPU
537,61306613,Dracula-165307,Paralelo-GPU
538,61238436,Dracula-165307,Paralelo-GPU
539,61156635,Dracula-165307,Paralelo-GPU
540,61655873,Dracula-165307,Paralelo-GPU
541,61978215,Dracula-165307,Paralelo-GPU
542,61778423,Dracula-165307,Paralelo-GPU
543,61588110,Dracula-165307,Paralelo-GPU
544,61434979,Dracula-165307,Paralelo-GPU
545,63852998,Dracula-165307,Paralelo-GPU
546,61693205,Dracula-165307,Paralelo-GPU
547,61986090,Dracula-165307,Paralelo-GPU
548,61591080,Dracula-165307,Paralelo-GPU
549,61570927,Dracula-165307,Paralelo-GPU
550,70070238,Dracula-165307,Paralelo-GPU
551,61462144,Dracula-165307,Paralelo-GPU
552,63073682,Dracula-165307,Paralelo-GPU
553,79429179,Dracula-165307,Paralelo-GPU
554,63365393,Dracula-165307,Paralelo-GPU
555,63778959,Dracula-165307,Paralelo-GPU
556,62051501,Dracula-165307,Paralelo-GPU
557,62014234,Dracula-165307,Paralelo-GPU
558,61653327,Dracula-165307,Paralelo-GPU
559,63260941,Dracula-165307,Paralelo-GPU
560,81467995,Dracula-165307,Paralelo-GPU
561,75987561,Dracula-165307,Paralelo-GPU
562,65240655,Dracula-165307,Paralelo-GPU
563,62753283,Dracula-165307,Paralelo-GPU
564,62827308,Dracula-165307,Paralelo-GPU
565,63158914,Dracula-165307,Paralelo-GPU
566,205865663,Dracula-165307,Paralelo-GPU
567,124938285,Dracula-165307,Paralelo-GPU
568,80451552,Dracula-165307,Paralelo-GPU
569,102287457,Dracula-165307,Paralelo-GPU
570,70910702,Dracula-165307,Paralelo-GPU
571,70400283,Dracula-165307,Paralelo-GPU
572,63086980,Dracula-165307,Paralelo-GPU
573,70425472,Dracula-165307,Paralelo-GPU
574,88217539,Dracula-165307,Paralelo-GPU
575,73556264,Dracula-165307,Paralelo-GPU
576,106006962,Dracula-165307,Paralelo-GPU
577,73287946,Dracula-165307,Paralelo-GPU
