Iteracao,Tempo(ns),Nome,Paradigma,Quantidade_Threads
511,97799424,MobyDick-217452,Paralelo-GPU,4
512,74588267,MobyDick-217452,Paralelo-GPU,4
513,63132283,MobyDick-217452,Paralelo-GPU,4
514,75026671,MobyDick-217452,Paralelo-GPU,4
515,89020870,MobyDick-217452,Paralelo-GPU,4
516,80835381,MobyDick-217452,Paralelo-GPU,4
517,70441443,MobyDick-217452,Paralelo-GPU,4
518,63572762,MobyDick-217452,Paralelo-GPU,4
519,64401056,MobyDick-217452,Paralelo-GPU,4
520,63499073,MobyDick-217452,Paralelo-GPU,4
521,67941809,MobyDick-217452,Paralelo-GPU,4
522,63518481,MobyDick-217452,Paralelo-GPU,4
523,64017792,MobyDick-217452,Paralelo-GPU,4
524,64922887,MobyDick-217452,Paralelo-GPU,4
525,67597246,MobyDick-217452,Paralelo-GPU,4
526,63061766,MobyDick-217452,Paralelo-GPU,4
527,68865951,MobyDick-217452,Paralelo-GPU,4
528,65993372,MobyDick-217452,Paralelo-GPU,4
529,69150577,MobyDick-217452,Paralelo-GPU,4
530,64020280,MobyDick-217452,Paralelo-GPU,4
531,70900546,MobyDick-217452,Paralelo-GPU,4
532,73454655,MobyDick-217452,Paralelo-GPU,4
533,68478004,MobyDick-217452,Paralelo-GPU,4
534,67636466,MobyDick-217452,Paralelo-GPU,4
535,64136600,MobyDick-217452,Paralelo-GPU,4
536,74561211,MobyDick-217452,Paralelo-GPU,4
537,71410734,MobyDick-217452,Paralelo-GPU,4
538,75158098,MobyDick-217452,Paralelo-GPU,4
539,65102647,MobyDick-217452,Paralelo-GPU,4
540,65877394,MobyDick-217452,Paralelo-GPU,4
541,64308992,MobyDick-217452,Paralelo-GPU,4
542,65444637,MobyDick-217452,Paralelo-GPU,4
543,70432677,MobyDick-217452,Paralelo-GPU,4
544,67234495,MobyDick-217452,Paralelo-GPU,4
545,68063997,MobyDick-217452,Paralelo-GPU,4
546,63163614,MobyDick-217452,Paralelo-GPU,4
547,69722101,MobyDick-217452,Paralelo-GPU,4
548,74776133,MobyDick-217452,Paralelo-GPU,4
549,78301015,MobyDick-217452,Paralelo-GPU,4
550,71045195,MobyDick-217452,Paralelo-GPU,4
551,80050087,MobyDick-217452,Paralelo-GPU,4
552,65307457,MobyDick-217452,Paralelo-GPU,4
553,82817204,MobyDick-217452,Paralelo-GPU,4
554,63128363,MobyDick-217452,Paralelo-GPU,4
555,63759356,MobyDick-217452,Paralelo-GPU,4
556,63787860,MobyDick-217452,Paralelo-GPU,4
557,78412274,MobyDick-217452,Paralelo-GPU,4
558,83104504,MobyDick-217452,Paralelo-GPU,4
559,64907837,MobyDick-217452,Paralelo-GPU,4
560,67457507,MobyDick-217452,Paralelo-GPU,4
561,66742047,MobyDick-217452,Paralelo-GPU,4
562,77982386,MobyDick-217452,Paralelo-GPU,4
563,102371140,MobyDick-217452,Paralelo-GPU,4
564,84650582,MobyDick-217452,Paralelo-GPU,4
565,65008887,MobyDick-217452,Paralelo-GPU,4
566,66451243,MobyDick-217452,Paralelo-GPU,4
567,100647179,MobyDick-217452,Paralelo-GPU,4
568,110612228,MobyDick-217452,Paralelo-GPU,4
569,225959196,MobyDick-217452,Paralelo-GPU,4
570,120253362,MobyDick-217452,Paralelo-GPU,4
571,82429638,MobyDick-217452,Paralelo-GPU,4
572,71514811,MobyDick-217452,Paralelo-GPU,4
573,67728840,MobyDick-217452,Paralelo-GPU,4
574,70555625,MobyDick-217452,Paralelo-GPU,4
575,92160832,MobyDick-217452,Paralelo-GPU,4
576,67044888,MobyDick-217452,Paralelo-GPU,4
577,66871081,MobyDick-217452,Paralelo-GPU,4
578,67654676,MobyDick-217452,Paralelo-GPU,4
579,69275171,MobyDick-217452,Paralelo-GPU,4
580,73696968,MobyDick-217452,Paralelo-GPU,4
581,73844797,MobyDick-217452,Paralelo-GPU,4
582,138054107,MobyDick-217452,Paralelo-GPU,4
583,129926535,MobyDick-217452,Paralelo-GPU,4
584,116236144,MobyDick-217452,Paralelo-GPU,4
585,102557959,MobyDick-217452,Paralelo-GPU,4
586,109186536,MobyDick-217452,Paralelo-GPU,4
587,74815683,MobyDick-217452,Paralelo-GPU,4
588,83570062,MobyDick-217452,Paralelo-GPU,4
589,81342675,MobyDick-217452,Paralelo-GPU,4
590,93958032,MobyDick-217452,Paralelo-GPU,4
591,73384767,MobyDick-217452,Paralelo-GPU,4
592,65075817,MobyDick-217452,Paralelo-GPU,4
593,65760683,MobyDick-217452,Paralelo-GPU,4
594,66018938,MobyDick-217452,Paralelo-GPU,4
595,79193989,MobyDick-217452,Paralelo-GPU,4
596,66713072,MobyDick-217452,Paralelo-GPU,4
597,64167898,MobyDick-217452,Paralelo-GPU,4
598,69297103,MobyDick-217452,Paralelo-GPU,4
599,83442378,MobyDick-217452,Paralelo-GPU,4
600,65429647,MobyDick-217452,Paralelo-GPU,4
601,63705736,MobyDick-217452,Paralelo-GPU,4
602,63660611,MobyDick-217452,Paralelo-GPU,4
603,67008205,MobyDick-217452,Paralelo-GPU,4
604,63711803,MobyDick-217452,Paralelo-GPU,4
605,63273794,MobyDick-217452,Paralelo-GPU,4
606,64319440,MobyDick-217452,Paralelo-GPU,4
607,76736646,MobyDick-217452,Paralelo-GPU,4
608,76103126,MobyDick-217452,Paralelo-GPU,4
609,77210466,MobyDick-217452,Paralelo-GPU,4
610,78019755,MobyDick-217452,Paralelo-GPU,4
611,92071216,MobyDick-217452,Paralelo-GPU,4
612,80891363,MobyDick-217452,Paralelo-GPU,4
613,75026036,MobyDick-217452,Paralelo-GPU,4
614,68146577,MobyDick-217452,Paralelo-GPU,4
615,66233202,MobyDick-217452,Paralelo-GPU,4
616,70088174,MobyDick-217452,Paralelo-GPU,4
617,82270589,MobyDick-217452,Paralelo-GPU,4
618,69631696,MobyDick-217452,Paralelo-GPU,4
619,75886317,MobyDick-217452,Paralelo-GPU,4
620,66394410,MobyDick-217452,Paralelo-GPU,4
621,64254651,MobyDick-217452,Paralelo-GPU,4
622,68038002,MobyDick-217452,Paralelo-GPU,4
623,76528901,MobyDick-217452,Paralelo-GPU,4
624,67910236,MobyDick-217452,Paralelo-GPU,4
625,74878726,MobyDick-217452,Paralelo-GPU,4
626,65363082,MobyDick-217452,Paralelo-GPU,4
627,66732089,MobyDick-217452,Paralelo-GPU,4
628,64283914,MobyDick-217452,Paralelo-GPU,4
629,63643028,MobyDick-217452,Paralelo-GPU,4
630,72119720,MobyDick-217452,Paralelo-GPU,4
631,75912119,MobyDick-217452,Paralelo-GPU,4
632,70099233,MobyDick-217452,Paralelo-GPU,4
633,65625126,MobyDick-217452,Paralelo-GPU,4
634,64458431,MobyDick-217452,Paralelo-GPU,4
635,64851222,MobyDick-217452,Paralelo-GPU,4
636,65470827,MobyDick-217452,Paralelo-GPU,4
637,88223216,MobyDick-217452,Paralelo-GPU,4
638,79580759,MobyDick-217452,Paralelo-GPU,4
639,71931984,MobyDick-217452,Paralelo-GPU,4
640,81404903,MobyDick-217452,Paralelo-GPU,4
641,79139342,MobyDick-217452,Paralelo-GPU,4
642,70806950,MobyDick-217452,Paralelo-GPU,4
643,80499396,MobyDick-217452,Paralelo-GPU,4
644,83065214,MobyDick-217452,Paralelo-GPU,4
645,70497297,MobyDick-217452,Paralelo-GPU,4
646,79279359,MobyDick-217452,Paralelo-GPU,4
647,71925938,MobyDick-217452,Paralelo-GPU,4
648,64169875,MobyDick-217452,Paralelo-GPU,4
649,73142530,MobyDick-217452,Paralelo-GPU,4
650,99070133,MobyDick-217452,Paralelo-GPU,4
651,98260851,MobyDick-217452,Paralelo-GPU,4
652,87123706,MobyDick-217452,Paralelo-GPU,4
653,80603753,MobyDick-217452,Paralelo-GPU,4
654,63663428,MobyDick-217452,Paralelo-GPU,4
655,70711393,MobyDick-217452,Paralelo-GPU,4
656,84096375,MobyDick-217452,Paralelo-GPU,4
657,93421306,MobyDick-217452,Paralelo-GPU,4
658,78596723,MobyDick-217452,Paralelo-GPU,4
659,71970498,MobyDick-217452,Paralelo-GPU,4
660,78477122,MobyDick-217452,Paralelo-GPU,4
661,72174178,MobyDick-217452,Paralelo-GPU,4
662,73104424,MobyDick-217452,Paralelo-GPU,4
663,72588269,MobyDick-217452,Paralelo-GPU,4
664,88387428,MobyDick-217452,Paralelo-GPU,4
665,63565194,MobyDick-217452,Paralelo-GPU,4
666,62674495,MobyDick-217452,Paralelo-GPU,4
667,63845799,MobyDick-217452,Paralelo-GPU,4
668,69186487,MobyDick-217452,Paralelo-GPU,4
669,87391490,MobyDick-217452,Paralelo-GPU,4
670,89208653,MobyDick-217452,Paralelo-GPU,4
671,77946069,MobyDick-217452,Paralelo-GPU,4
672,66080956,MobyDick-217452,Paralelo-GPU,4
673,64694357,MobyDick-217452,Paralelo-GPU,4
674,68051486,MobyDick-217452,Paralelo-GPU,4
675,67135824,MobyDick-217452,Paralelo-GPU,4
676,62706825,MobyDick-217452,Paralelo-GPU,4
677,62812844,MobyDick-217452,Paralelo-GPU,4
678,62888896,MobyDick-217452,Paralelo-GPU,4
679,66673326,MobyDick-217452,Paralelo-GPU,4
680,67931246,MobyDick-217452,Paralelo-GPU,4
681,73294285,MobyDick-217452,Paralelo-GPU,4
682,90701528,MobyDick-217452,Paralelo-GPU,4
683,77491969,MobyDick-217452,Paralelo-GPU,4
684,65009520,MobyDick-217452,Paralelo-GPU,4
685,71122873,MobyDick-217452,Paralelo-GPU,4
686,78291418,MobyDick-217452,Paralelo-GPU,4
687,72818391,MobyDick-217452,Paralelo-GPU,4
688,70057130,MobyDick-217452,Paralelo-GPU,4
689,69692394,MobyDick-217452,Paralelo-GPU,4
690,67482074,MobyDick-217452,Paralelo-GPU,4
691,63362312,MobyDick-217452,Paralelo-GPU,4
692,65596100,MobyDick-217452,Paralelo-GPU,4
693,63118201,MobyDick-217452,Paralelo-GPU,4
694,63223576,MobyDick-217452,Paralelo-GPU,4
695,66542124,MobyDick-217452,Paralelo-GPU,4
696,62740685,MobyDick-217452,Paralelo-GPU,4
697,62983499,MobyDick-217452,Paralelo-GPU,4
698,66599136,MobyDick-217452,Paralelo-GPU,4
699,76179447,MobyDick-217452,Paralelo-GPU,4
700,69510749,MobyDick-217452,Paralelo-GPU,4
701,66575966,MobyDick-217452,Paralelo-GPU,4
702,64300907,MobyDick-217452,Paralelo-GPU,4
703,70198986,MobyDick-217452,Paralelo-GPU,4
704,71651219,MobyDick-217452,Paralelo-GPU,4
705,66269674,MobyDick-217452,Paralelo-GPU,4
706,65417886,MobyDick-217452,Paralelo-GPU,4
707,68998126,MobyDick-217452,Paralelo-GPU,4
708,67943623,MobyDick-217452,Paralelo-GPU,4
709,70091055,MobyDick-217452,Paralelo-GPU,4
710,67938645,MobyDick-217452,Paralelo-GPU,4
711,64615217,MobyDick-217452,Paralelo-GPU,4
712,64107134,MobyDick-217452,Paralelo-GPU,4
713,69499112,MobyDick-217452,Paralelo-GPU,4
714,66040480,MobyDick-217452,Paralelo-GPU,4
715,65019168,MobyDick-217452,Paralelo-GPU,4
716,67021027,MobyDick-217452,Paralelo-GPU,4
717,71947749,MobyDick-217452,Paralelo-GPU,4
718,63374896,MobyDick-217452,Paralelo-GPU,4
719,67060900,MobyDick-217452,Paralelo-GPU,4
720,72984244,MobyDick-217452,Paralelo-GPU,4
721,80297746,MobyDick-217452,Paralelo-GPU,4
722,67796197,MobyDick-217452,Paralelo-GPU,4
723,79960816,MobyDick-217452,Paralelo-GPU,4
724,64679670,MobyDick-217452,Paralelo-GPU,4
725,71549545,MobyDick-217452,Paralelo-GPU,4
726,67535031,MobyDick-217452,Paralelo-GPU,4
727,69815786,MobyDick-217452,Paralelo-GPU,4
728,64709504,MobyDick-217452,Paralelo-GPU,4
729,65712398,MobyDick-217452,Paralelo-GPU,4
730,72629673,MobyDick-217452,Paralelo-GPU,4
731,69741558,MobyDick-217452,Paralelo-GPU,4
732,66942081,MobyDick-217452,Paralelo-GPU,4
733,69228513,MobyDick-217452,Paralelo-GPU,4
734,67307770,MobyDick-217452,Paralelo-GPU,4
735,65359108,MobyDick-217452,Paralelo-GPU,4
736,65091864,MobyDick-217452,Paralelo-GPU,4
737,66884053,MobyDick-217452,Paralelo-GPU,4
738,63094041,MobyDick-217452,Paralelo-GPU,4
739,63865246,MobyDick-217452,Paralelo-GPU,4
740,62872375,MobyDick-217452,Paralelo-GPU,4
741,66575459,MobyDick-217452,Paralelo-GPU,4
742,63945392,MobyDick-217452,Paralelo-GPU,4
743,63151652,MobyDick-217452,Paralelo-GPU,4
744,63491106,MobyDick-217452,Paralelo-GPU,4
745,72450202,MobyDick-217452,Paralelo-GPU,4
746,69965279,MobyDick-217452,Paralelo-GPU,4
747,63087227,MobyDick-217452,Paralelo-GPU,4
748,66617662,MobyDick-217452,Paralelo-GPU,4
749,78445025,MobyDick-217452,Paralelo-GPU,4
750,71700389,MobyDick-217452,Paralelo-GPU,4
751,65836898,MobyDick-217452,Paralelo-GPU,4
752,66312862,MobyDick-217452,Paralelo-GPU,4
753,72144393,MobyDick-217452,Paralelo-GPU,4
754,67334139,MobyDick-217452,Paralelo-GPU,4
755,66353199,MobyDick-217452,Paralelo-GPU,4
756,66350385,MobyDick-217452,Paralelo-GPU,4
757,70759893,MobyDick-217452,Paralelo-GPU,4
758,74438857,MobyDick-217452,Paralelo-GPU,4
759,70291930,MobyDick-217452,Paralelo-GPU,4
760,68033592,MobyDick-217452,Paralelo-GPU,4
761,68808815,MobyDick-217452,Paralelo-GPU,4
762,66998785,MobyDick-217452,Paralelo-GPU,4
763,63506837,MobyDick-217452,Paralelo-GPU,4
764,64487258,MobyDick-217452,Paralelo-GPU,4
765,78321619,MobyDick-217452,Paralelo-GPU,4
766,83545417,MobyDick-217452,Paralelo-GPU,4
767,102753570,MobyDick-217452,Paralelo-GPU,4
768,82449215,MobyDick-217452,Paralelo-GPU,4
769,72513430,MobyDick-217452,Paralelo-GPU,4
770,78873381,MobyDick-217452,Paralelo-GPU,4
771,149416099,MobyDick-217452,Paralelo-GPU,4
772,228576326,MobyDick-217452,Paralelo-GPU,4
773,118347453,MobyDick-217452,Paralelo-GPU,4
774,76118706,MobyDick-217452,Paralelo-GPU,4
775,73207327,MobyDick-217452,Paralelo-GPU,4
776,90689724,MobyDick-217452,Paralelo-GPU,4
777,99187290,MobyDick-217452,Paralelo-GPU,4
778,99945859,MobyDick-217452,Paralelo-GPU,4
779,66362921,MobyDick-217452,Paralelo-GPU,4
780,64755808,MobyDick-217452,Paralelo-GPU,4
781,64275797,MobyDick-217452,Paralelo-GPU,4
782,89157674,MobyDick-217452,Paralelo-GPU,4
783,79150379,MobyDick-217452,Paralelo-GPU,4
784,66008707,MobyDick-217452,Paralelo-GPU,4
785,97054562,MobyDick-217452,Paralelo-GPU,4
786,100618684,MobyDick-217452,Paralelo-GPU,4
787,94961884,MobyDick-217452,Paralelo-GPU,4
788,97144273,MobyDick-217452,Paralelo-GPU,4
789,85059037,MobyDick-217452,Paralelo-GPU,4
790,67102387,MobyDick-217452,Paralelo-GPU,4
791,65016036,MobyDick-217452,Paralelo-GPU,4
792,78172479,MobyDick-217452,Paralelo-GPU,4
793,66899934,MobyDick-217452,Paralelo-GPU,4
794,64793048,MobyDick-217452,Paralelo-GPU,4
795,70312705,MobyDick-217452,Paralelo-GPU,4
796,81020991,MobyDick-217452,Paralelo-GPU,4
797,72832837,MobyDick-217452,Paralelo-GPU,4
798,78721929,MobyDick-217452,Paralelo-GPU,4
799,93507026,MobyDick-217452,Paralelo-GPU,4
800,74288125,MobyDick-217452,Paralelo-GPU,4
801,93513065,MobyDick-217452,Paralelo-GPU,4
802,75598140,MobyDick-217452,Paralelo-GPU,4
803,84575880,MobyDick-217452,Paralelo-GPU,4
804,74374677,MobyDick-217452,Paralelo-GPU,4
805,63786299,MobyDick-217452,Paralelo-GPU,4
806,62818414,MobyDick-217452,Paralelo-GPU,4
807,87464531,MobyDick-217452,Paralelo-GPU,4
808,65872284,MobyDick-217452,Paralelo-GPU,4
809,65304349,MobyDick-217452,Paralelo-GPU,4
810,62669100,MobyDick-217452,Paralelo-GPU,4
811,64523160,MobyDick-217452,Paralelo-GPU,4
812,62729644,MobyDick-217452,Paralelo-GPU,4
813,71711298,MobyDick-217452,Paralelo-GPU,4
814,67433457,MobyDick-217452,Paralelo-GPU,4
815,60721725,MobyDick-217452,Paralelo-GPU,4
816,63047333,MobyDick-217452,Paralelo-GPU,4
817,65436329,MobyDick-217452,Paralelo-GPU,4
818,61640799,MobyDick-217452,Paralelo-GPU,4
819,58254303,MobyDick-217452,Paralelo-GPU,4
820,61058913,MobyDick-217452,Paralelo-GPU,4
821,65753218,MobyDick-217452,Paralelo-GPU,4
822,60919138,MobyDick-217452,Paralelo-GPU,4
823,82021988,MobyDick-217452,Paralelo-GPU,4
824,82760150,MobyDick-217452,Paralelo-GPU,4
825,76503428,MobyDick-217452,Paralelo-GPU,4
826,67768413,MobyDick-217452,Paralelo-GPU,4
827,68997667,MobyDick-217452,Paralelo-GPU,4
828,73558131,MobyDick-217452,Paralelo-GPU,4
829,71429766,MobyDick-217452,Paralelo-GPU,4
830,65100845,MobyDick-217452,Paralelo-GPU,4
831,65027054,MobyDick-217452,Paralelo-GPU,4
832,63944713,MobyDick-217452,Paralelo-GPU,4
833,63194369,MobyDick-217452,Paralelo-GPU,4
834,70244943,MobyDick-217452,Paralelo-GPU,4
835,65161556,MobyDick-217452,Paralelo-GPU,4
836,64668148,MobyDick-217452,Paralelo-GPU,4
837,65118778,MobyDick-217452,Paralelo-GPU,4
838,70103786,MobyDick-217452,Paralelo-GPU,4
839,66062846,MobyDick-217452,Paralelo-GPU,4
840,66954299,MobyDick-217452,Paralelo-GPU,4
841,78284540,MobyDick-217452,Paralelo-GPU,4
842,89799475,MobyDick-217452,Paralelo-GPU,4
843,72557665,MobyDick-217452,Paralelo-GPU,4
844,75685742,MobyDick-217452,Paralelo-GPU,4
845,78890271,MobyDick-217452,Paralelo-GPU,4
846,75699253,MobyDick-217452,Paralelo-GPU,4
847,74384699,MobyDick-217452,Paralelo-GPU,4
848,77314346,MobyDick-217452,Paralelo-GPU,4
849,82651645,MobyDick-217452,Paralelo-GPU,4
850,90525924,MobyDick-217452,Paralelo-GPU,4
851,69008324,MobyDick-217452,Paralelo-GPU,4
852,61516176,MobyDick-217452,Paralelo-GPU,4
853,78724887,MobyDick-217452,Paralelo-GPU,4
854,71403611,MobyDick-217452,Paralelo-GPU,4
855,68827759,MobyDick-217452,Paralelo-GPU,4
856,80444527,MobyDick-217452,Paralelo-GPU,4
857,80248884,MobyDick-217452,Paralelo-GPU,4
858,81616538,MobyDick-217452,Paralelo-GPU,4
859,81204543,MobyDick-217452,Paralelo-GPU,4
860,67044016,MobyDick-217452,Paralelo-GPU,4
861,70298604,MobyDick-217452,Paralelo-GPU,4
862,74058244,MobyDick-217452,Paralelo-GPU,4
863,71161152,MobyDick-217452,Paralelo-GPU,4
864,71518413,MobyDick-217452,Paralelo-GPU,4
865,90655508,MobyDick-217452,Paralelo-GPU,4
866,88228613,MobyDick-217452,Paralelo-GPU,4
867,80036624,MobyDick-217452,Paralelo-GPU,4
868,67221261,MobyDick-217452,Paralelo-GPU,4
869,71574530,MobyDick-217452,Paralelo-GPU,4
870,68865170,MobyDick-217452,Paralelo-GPU,4
871,67878204,MobyDick-217452,Paralelo-GPU,4
872,65730705,MobyDick-217452,Paralelo-GPU,4
873,62820403,MobyDick-217452,Paralelo-GPU,4
874,65502094,MobyDick-217452,Paralelo-GPU,4
875,84532327,MobyDick-217452,Paralelo-GPU,4
876,76253808,MobyDick-217452,Paralelo-GPU,4
877,65084199,MobyDick-217452,Paralelo-GPU,4
878,64153065,MobyDick-217452,Paralelo-GPU,4
879,65083111,MobyDick-217452,Paralelo-GPU,4
880,65068643,MobyDick-217452,Paralelo-GPU,4
881,115673575,MobyDick-217452,Paralelo-GPU,4
882,273913677,MobyDick-217452,Paralelo-GPU,4
883,125181769,MobyDick-217452,Paralelo-GPU,4
884,106700326,MobyDick-217452,Paralelo-GPU,4
885,95038138,MobyDick-217452,Paralelo-GPU,4
886,124558647,MobyDick-217452,Paralelo-GPU,4
887,121922495,MobyDick-217452,Paralelo-GPU,4
888,153133275,MobyDick-217452,Paralelo-GPU,4
889,112031016,MobyDick-217452,Paralelo-GPU,4
890,202890370,MobyDick-217452,Paralelo-GPU,4
891,183047704,MobyDick-217452,Paralelo-GPU,4
892,148819846,MobyDick-217452,Paralelo-GPU,4
893,147339890,MobyDick-217452,Paralelo-GPU,4
894,143639799,MobyDick-217452,Paralelo-GPU,4
895,150360790,MobyDick-217452,Paralelo-GPU,4
896,166323768,MobyDick-217452,Paralelo-GPU,4
897,275608262,MobyDick-217452,Paralelo-GPU,4
898,236144645,MobyDick-217452,Paralelo-GPU,4
899,112428723,MobyDick-217452,Paralelo-GPU,4
900,111937957,MobyDick-217452,Paralelo-GPU,4
901,100446193,MobyDick-217452,Paralelo-GPU,4
902,82715692,MobyDick-217452,Paralelo-GPU,4
903,81168464,MobyDick-217452,Paralelo-GPU,4
904,124385335,MobyDick-217452,Paralelo-GPU,4
905,138434097,MobyDick-217452,Paralelo-GPU,4
906,141852320,MobyDick-217452,Paralelo-GPU,4
907,169583679,MobyDick-217452,Paralelo-GPU,4
908,166407862,MobyDick-217452,Paralelo-GPU,4
909,179393785,MobyDick-217452,Paralelo-GPU,4
910,145183668,MobyDick-217452,Paralelo-GPU,4
911,155825796,MobyDick-217452,Paralelo-GPU,4
912,137444569,MobyDick-217452,Paralelo-GPU,4
913,117458414,MobyDick-217452,Paralelo-GPU,4
914,116724614,MobyDick-217452,Paralelo-GPU,4
915,93916879,MobyDick-217452,Paralelo-GPU,4
916,108704482,MobyDick-217452,Paralelo-GPU,4
917,198337709,MobyDick-217452,Paralelo-GPU,4
918,354640784,MobyDick-217452,Paralelo-GPU,4
919,145221569,MobyDick-217452,Paralelo-GPU,4
920,139798880,MobyDick-217452,Paralelo-GPU,4
921,141442288,MobyDick-217452,Paralelo-GPU,4
922,166082582,MobyDick-217452,Paralelo-GPU,4
923,131469431,MobyDick-217452,Paralelo-GPU,4
924,114390304,MobyDick-217452,Paralelo-GPU,4
925,121122816,MobyDick-217452,Paralelo-GPU,4
926,139570629,MobyDick-217452,Paralelo-GPU,4
927,126231065,MobyDick-217452,Paralelo-GPU,4
928,152651213,MobyDick-217452,Paralelo-GPU,4
929,144297277,MobyDick-217452,Paralelo-GPU,4
930,142810895,MobyDick-217452,Paralelo-GPU,4
931,224162711,MobyDick-217452,Paralelo-GPU,4
932,287280075,MobyDick-217452,Paralelo-GPU,4
933,101943544,MobyDick-217452,Paralelo-GPU,4
934,149664158,MobyDick-217452,Paralelo-GPU,4
935,218811406,MobyDick-217452,Paralelo-GPU,4
936,155747067,MobyDick-217452,Paralelo-GPU,4
937,119365206,MobyDick-217452,Paralelo-GPU,4
938,199300848,MobyDick-217452,Paralelo-GPU,4
939,127833701,MobyDick-217452,Paralelo-GPU,4
940,87012536,MobyDick-217452,Paralelo-GPU,4
941,90024939,MobyDick-217452,Paralelo-GPU,4
942,95999353,MobyDick-217452,Paralelo-GPU,4
943,85758039,MobyDick-217452,Paralelo-GPU,4
944,92398514,MobyDick-217452,Paralelo-GPU,4
945,81562015,MobyDick-217452,Paralelo-GPU,4
946,80810648,MobyDick-217452,Paralelo-GPU,4
947,61880565,MobyDick-217452,Paralelo-GPU,4
948,70510486,MobyDick-217452,Paralelo-GPU,4
949,99190325,MobyDick-217452,Paralelo-GPU,4
950,70719517,MobyDick-217452,Paralelo-GPU,4
951,67422968,MobyDick-217452,Paralelo-GPU,4
952,64808273,MobyDick-217452,Paralelo-GPU,4
953,75748592,MobyDick-217452,Paralelo-GPU,4
954,142894384,MobyDick-217452,Paralelo-GPU,4
955,123698635,MobyDick-217452,Paralelo-GPU,4
956,69055291,MobyDick-217452,Paralelo-GPU,4
957,66033373,MobyDick-217452,Paralelo-GPU,4
958,63728994,MobyDick-217452,Paralelo-GPU,4
959,63821368,MobyDick-217452,Paralelo-GPU,4
960,62904579,MobyDick-217452,Paralelo-GPU,4
961,71219413,MobyDick-217452,Paralelo-GPU,4
962,65756582,MobyDick-217452,Paralelo-GPU,4
963,66432941,MobyDick-217452,Paralelo-GPU,4
964,63693232,MobyDick-217452,Paralelo-GPU,4
965,67519048,MobyDick-217452,Paralelo-GPU,4
966,70187487,MobyDick-217452,Paralelo-GPU,4
967,62983069,MobyDick-217452,Paralelo-GPU,4
968,62661289,MobyDick-217452,Paralelo-GPU,4
969,67810209,MobyDick-217452,Paralelo-GPU,4
970,62983839,MobyDick-217452,Paralelo-GPU,4
971,62952633,MobyDick-217452,Paralelo-GPU,4
972,61916239,MobyDick-217452,Paralelo-GPU,4
973,69674967,MobyDick-217452,Paralelo-GPU,4
974,62199101,MobyDick-217452,Paralelo-GPU,4
975,68564971,MobyDick-217452,Paralelo-GPU,4
976,62099914,MobyDick-217452,Paralelo-GPU,4
977,68338780,MobyDick-217452,Paralelo-GPU,4
978,63104952,MobyDick-217452,Paralelo-GPU,4
979,63398415,MobyDick-217452,Paralelo-GPU,4
980,61844802,MobyDick-217452,Paralelo-GPU,4
981,67163648,MobyDick-217452,Paralelo-GPU,4
982,62626165,MobyDick-217452,Paralelo-GPU,4
983,62489009,MobyDick-217452,Paralelo-GPU,4
984,61486044,MobyDick-217452,Paralelo-GPU,4
985,67695385,MobyDick-217452,Paralelo-GPU,4
986,62545288,MobyDick-217452,Paralelo-GPU,4
987,82440430,MobyDick-217452,Paralelo-GPU,4
988,89367621,MobyDick-217452,Paralelo-GPU,4
989,84227103,MobyDick-217452,Paralelo-GPU,4
990,65816446,MobyDick-217452,Paralelo-GPU,4
991,75568579,MobyDick-217452,Paralelo-GPU,4
992,84204396,MobyDick-217452,Paralelo-GPU,4
993,155136860,MobyDick-217452,Paralelo-GPU,4
994,66282772,MobyDick-217452,Paralelo-GPU,4
995,82318835,MobyDick-217452,Paralelo-GPU,4
996,85606753,MobyDick-217452,Paralelo-GPU,4
997,81106142,MobyDick-217452,Paralelo-GPU,4
998,80956351,MobyDick-217452,Paralelo-GPU,4
999,65963792,MobyDick-217452,Paralelo-GPU,4
1000,63768422,MobyDick-217452,Paralelo-GPU,4

78095727,215
